eqIncome,gender,eqsize,cash,self_empl,unempl_ben,age_ben,surv_ben,sick_ben,dis_ben,rent,fam_allow,house_allow,cap_inv,tax_adj,state,district,weight
23264.63,female,2.289850998154791,0.0,14523.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2055.2,State3,District5,10.54
11528.75,male,1.809562004123353,28865.72,0.0,0.0,0.0,0.0,0.0,7239.04,1618.05,0.0,0.0,0.0,0.0,State2,District5,9.46
21263.02,male,2.554520429070772,4480.0,0.0,0.0,0.0,0.0,0.0,0.0,3611.47,0.0,0.0,0.0,-607.42,State3,District4,13.9
18528.12,male,2.06907343542773,19672.07,0.0,4335.16,0.0,0.0,0.0,0.0,4284.54,712.91,0.0,0.0,0.0,State2,District1,12.17
20347.42,female,2.76063610353233,15829.1,11306.3,0.0,11746.42,0.0,0.0,6428.43,0.0,1015.17,0.0,202.32,-898.96,State2,District2,10.55
21318.0,male,1.3620566347214604,0.0,0.0,7022.9,10201.45,0.0,0.0,0.0,0.0,661.76,3137.99,183.68,0.0,State2,District2,11.59
20449.2,female,2.356127765725578,12232.87,0.0,0.0,7898.67,0.0,0.0,0.0,0.0,2141.8,0.0,31.51,0.0,State1,District5,8.49
17483.74,female,1.649784552919217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.42,-530.05,State3,District3,13.66
28219.62,female,1.4608461373085841,8703.9,0.0,0.0,0.0,0.0,0.0,0.0,4273.08,518.07,0.0,0.0,0.0,State3,District4,11.22
27741.32,male,1.599913405383251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445.58,0.0,State1,District2,9.67
11360.2,male,1.3343265231794095,0.0,0.0,0.0,0.0,8420.48,2288.47,0.0,0.0,2522.43,0.0,0.0,-1168.2,State2,District4,11.83
9632.34,male,1.124132342278085,16790.63,5337.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1288.64,State1,District1,10.9
17614.35,female,1.5793298588562605,0.0,0.0,0.0,8572.99,0.0,0.0,0.0,0.0,0.0,2998.35,1031.91,0.0,State2,District1,12.56
15733.38,male,2.614813882282312,19194.62,0.0,2014.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.64,-1219.16,State1,District3,11.2
12962.08,female,2.0685973134278504,4278.02,0.0,0.0,7112.3,0.0,0.0,0.0,0.0,0.0,5452.12,0.0,0.0,State3,District4,11.56
30895.29,female,1.7601897074219917,1648.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State1,District4,10.98
22708.52,female,2.8695331324814353,16613.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2867.49,662.46,0.0,State2,District3,13.63
21955.83,male,1.7680133388803865,0.0,0.0,0.0,11948.17,7929.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State1,District2,8.36
27004.46,male,1.1110590172466503,18862.44,20123.66,0.0,0.0,9008.64,0.0,9955.81,0.0,0.0,0.0,426.52,0.0,State1,District1,12.02
14222.18,female,1.7947582777383637,322.14,0.0,0.0,0.0,0.0,0.0,7251.46,0.0,0.0,0.0,0.0,-759.89,State1,District4,8.75
15925.04,female,1.2083757899490002,10724.29,0.0,0.0,0.0,8951.73,0.0,0.0,0.0,0.0,3908.76,1242.95,-486.25,State2,District3,11.62
23300.48,male,1.9046442270008117,19458.41,0.0,6359.95,0.0,0.0,0.0,0.0,0.0,0.0,3108.26,4263.8,-1530.66,State1,District4,9.1
22152.68,male,2.757698265511305,0.0,0.0,5466.28,0.0,0.0,1845.82,0.0,0.0,0.0,0.0,0.0,-1848.35,State3,District1,11.96
17592.18,male,2.45914393971447,28405.2,733.59,6259.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,944.46,-1795.53,State2,District2,10.28
25596.38,male,1.9391583638675967,5023.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State1,District2,8.21
18736.27,female,2.5614358474483794,-3434.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2724.15,0.0,0.0,State2,District4,10.19
20468.33,male,2.0038056164718103,17291.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3811.1,0.0,0.0,State2,District1,12.85
17708.37,female,2.422283563618034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5451.51,2882.11,0.0,0.0,0.0,State1,District4,10.2
13703.6,male,1.6065326960016644,30777.73,0.0,0.0,9766.05,0.0,4050.13,0.0,0.0,0.0,0.0,76.66,-854.77,State2,District1,10.88
18114.72,female,1.1986859450362957,6405.7,0.0,0.0,0.0,0.0,0.0,0.0,3159.2,0.0,0.0,0.0,0.0,State1,District5,9.34
21497.43,female,1.3992294069634914,22683.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1738.07,0.0,0.0,0.0,State2,District1,13.77
14762.46,male,2.5701456371371623,0.0,0.0,0.0,0.0,9890.12,0.0,0.0,0.0,0.0,1393.07,0.0,0.0,State1,District1,11.04
18529.05,female,1.7691614555904576,15667.14,8116.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3247.05,-327.86,State3,District5,12.73
22088.52,female,1.668271328578601,0.0,0.0,0.0,0.0,8990.33,0.0,0.0,0.0,2241.8,0.0,0.0,0.0,State3,District2,12.82
15041.04,female,1.561063301039541,22225.17,2730.84,0.0,0.0,0.0,0.0,0.0,0.0,3106.86,0.0,0.0,-1333.96,State1,District5,9.82
16874.22,female,2.1311646327262412,21698.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2143.53,0.0,-1296.28,State3,District1,14.24
16116.88,female,2.3864897469151938,18609.15,13915.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-198.95,State2,District2,10.91
23323.44,female,2.829306303720161,27559.79,2483.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.31,0.0,State1,District3,9.4
16744.97,male,1.8610284407064557,24252.56,0.0,0.0,10688.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2300.43,State3,District2,10.8
11633.96,male,2.75124068339781,0.0,3704.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3911.11,186.78,-1841.06,State3,District5,11.17
11817.03,male,1.9440599033852979,12889.4,0.0,4323.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.64,-1653.75,State2,District1,13.28
24529.74,female,1.8919729761931574,0.0,0.0,0.0,15255.14,0.0,0.0,0.0,0.0,2153.61,0.0,1394.93,-1326.28,State1,District4,9.31
20730.83,male,2.1705718945801964,14892.49,4780.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2120.95,State3,District1,13.16
19071.74,male,2.888486800891248,0.0,18293.34,0.0,12630.82,0.0,0.0,0.0,4810.51,0.0,5142.27,0.0,0.0,State2,District3,12.42
16563.87,female,1.525983307434894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1253.08,State3,District1,14.51
20667.43,male,2.1453211357419244,29009.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State2,District1,13.85
25140.12,male,1.688676359415437,2484.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884.93,0.0,State1,District1,10.42
20078.5,female,2.1451645626456046,0.0,0.0,0.0,0.0,0.0,5854.09,9960.42,0.0,0.0,0.0,0.0,0.0,State1,District4,10.16
21843.48,female,1.4732384634936073,33457.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1319.02,0.0,210.81,0.0,State3,District2,11.69
16378.44,female,1.5621967232851783,12650.6,14139.48,7730.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-944.58,State3,District2,11.98
20083.32,male,1.7856906310677476,0.0,-6353.07,0.0,0.0,0.0,0.0,9807.47,0.0,0.0,0.0,71.92,0.0,State1,District2,10.12
24222.26,male,1.1211839306013645,20760.05,0.0,0.0,0.0,8852.58,0.0,0.0,0.0,2155.07,0.0,0.0,-1184.66,State1,District4,9.53
18221.32,female,1.3833407509702798,2531.29,0.0,2967.04,0.0,0.0,0.0,0.0,0.0,64.74,0.0,0.0,-556.6,State1,District2,8.78
17671.83,female,1.5514901385369084,18270.61,0.0,0.0,8793.5,0.0,0.0,0.0,0.0,726.53,0.0,0.0,-499.91,State2,District1,10.42
17375.21,male,2.8133500869270454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1371.65,State2,District3,11.9
21808.2,male,1.122227562505381,13090.48,26438.6,6109.44,0.0,0.0,0.0,5892.91,0.0,3444.28,4313.89,3995.61,-182.02,State2,District2,11.67
20112.54,female,1.1161312614775345,17226.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3451.18,0.0,0.0,-299.1,State3,District5,13.04
18779.04,female,2.867561148289571,16742.95,6031.3,0.0,10211.25,0.0,3784.07,0.0,0.0,0.0,0.0,2757.17,-564.01,State1,District1,10.86
27810.32,female,2.6261977223950392,7540.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2119.31,0.0,2361.24,-1280.98,State2,District1,13.47
16785.68,female,1.306373144092559,13439.35,14298.28,0.0,11106.72,0.0,0.0,0.0,6827.75,-353.3,0.0,0.0,-1643.04,State2,District4,12.25
15569.93,male,1.4360157190065324,21526.32,9892.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.94,0.0,State2,District2,12.02
15768.54,male,2.481952795593748,0.0,0.0,4933.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State2,District5,11.06
22684.18,male,1.5312559863108512,12258.54,12030.99,0.0,0.0,0.0,0.0,0.0,5659.24,0.0,2387.94,0.0,0.0,State2,District5,9.63
18384.94,male,2.3624525631785973,5115.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3034.32,4436.58,2134.39,0.0,State1,District2,10.16
13540.59,female,1.7773354634947045,0.0,0.0,5403.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State3,District1,13.28
8292.23,female,1.8227470900063696,-4327.76,22390.71,0.0,0.0,0.0,0.0,0.0,3762.61,1973.55,0.0,0.0,-1472.91,State3,District5,12.05
26681.81,male,2.2589019179410137,7446.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1575.73,0.0,205.66,0.0,State3,District1,13.6
21672.95,female,1.5908074223264923,24870.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-726.56,State3,District3,15.07
22726.32,female,2.715880761717182,7647.76,0.0,0.0,0.0,0.0,0.0,0.0,3352.2,533.93,0.0,0.0,0.0,State1,District3,9.34
18020.96,female,2.760396964465534,0.0,-677.46,3290.32,0.0,10354.0,0.0,0.0,0.0,2474.65,0.0,506.44,-563.86,State2,District2,10.74
22345.3,female,1.6055912677211837,17236.96,0.0,0.0,10751.16,0.0,0.0,0.0,0.0,0.0,6506.17,0.0,0.0,State3,District3,14.04
20490.62,male,2.617319085186932,0.0,19708.59,0.0,0.0,9516.44,0.0,5722.15,0.0,0.0,3706.81,0.0,-968.57,State3,District2,10.84
29152.37,female,1.0975988694439958,263.93,12127.35,4376.14,5987.69,0.0,0.0,0.0,2216.2,0.0,3892.2,0.0,0.0,State1,District2,8.96
18540.83,female,1.106773248714174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-792.53,State2,District3,12.54
15036.08,male,1.3798621907754818,28357.46,-1412.93,5258.97,5730.76,0.0,3000.12,0.0,0.0,0.0,0.0,0.0,0.0,State3,District3,14.16
