eqIncome,gender,eqsize,cash,self_empl,unempl_ben,age_ben,surv_ben,sick_ben,dis_ben,rent,fam_allow,house_allow,cap_inv,tax_adj,state,district
20854.88,female,1.690819516818913,13911.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1245.73,0.0,-1734.3,State2,District2
22427.34,male,1.3586399419834665,0.0,0.0,0.0,12002.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State3,District1
20664.89,male,1.0318569320481665,17135.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-240.69,State2,District4
26179.83,female,1.0713412770545605,6906.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.99,0.0,State2,District2
23034.76,female,2.3334964122793305,26010.53,5314.55,0.0,0.0,0.0,0.0,0.0,-773.5,0.0,0.0,1162.94,-1631.24,State1,District5
13701.16,female,1.0520359527205105,25516.73,0.0,6483.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.42,0.0,State1,District3
21909.51,female,1.5408907169549597,24330.08,0.0,0.0,8870.23,0.0,0.0,0.0,399.17,0.0,0.0,0.0,-409.13,State1,District3
23936.3,male,1.892119340015174,22997.76,19101.41,5945.81,12309.79,0.0,0.0,0.0,0.0,1381.94,4690.21,0.0,-1309.12,State1,District5
19176.11,male,2.0266018354734125,26779.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2513.79,0.0,5677.44,36.7,State1,District3
18664.68,female,2.7939770040467353,1874.36,12149.93,0.0,0.0,0.0,0.0,0.0,0.0,1706.57,0.0,0.0,0.0,State1,District2
16078.65,female,2.086889573152309,29265.32,0.0,0.0,7756.91,6002.82,4981.89,8147.72,8083.32,0.0,0.0,0.0,-129.88,State2,District3
22722.5,male,1.7396042107955678,12092.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1270.47,0.0,State3,District3
20415.04,male,1.6596418830050734,5569.44,0.0,0.0,6941.05,0.0,0.0,0.0,2820.12,0.0,7458.66,0.0,-786.04,State1,District4
22881.2,male,2.6345044562662885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1914.48,-1191.23,State3,District2
17744.68,female,1.1498786472582863,3870.85,4826.84,0.0,10006.31,0.0,0.0,0.0,0.0,0.0,0.0,1658.55,0.0,State2,District5
20117.25,male,2.0096215310789036,3242.43,0.0,0.0,13449.8,0.0,0.0,0.0,0.0,0.0,2611.59,371.59,0.0,State3,District1
14507.97,male,2.0581478732992053,25008.7,-3998.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.33,0.0,State3,District1
18717.97,female,1.81338297741197,-3487.38,-6312.35,5009.68,11708.58,0.0,0.0,0.0,0.0,615.16,0.0,3466.48,0.0,State3,District3
28116.64,female,1.8802991935848354,-3507.42,10853.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State2,District5
29289.44,male,1.797398182609825,29477.96,0.0,0.0,0.0,0.0,3549.59,0.0,0.0,0.0,0.0,1600.14,-864.67,State1,District3
15145.99,male,1.577985112440458,30981.39,8450.68,0.0,0.0,0.0,0.0,6985.27,0.0,2366.92,0.0,366.28,-804.75,State3,District3
22838.34,male,1.8457684239066585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1692.74,State2,District1
10237.98,male,2.818159677645208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3693.18,0.0,0.0,0.0,State3,District2
14812.28,male,1.170444131938527,20774.49,0.0,6956.13,10151.35,0.0,0.0,0.0,0.0,1380.86,1188.14,0.0,0.0,State1,District2
22217.59,female,1.8677073698475684,31603.82,5665.97,0.0,0.0,0.0,0.0,0.0,1991.38,0.0,0.0,59.39,-1236.25,State1,District3
13128.76,male,1.6228125071709494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3225.61,0.0,0.0,-570.11,State1,District4
22956.66,female,2.506001950870685,22270.62,-2924.88,529.2,1986.89,0.0,0.0,0.0,0.0,1085.39,0.0,457.97,0.0,State2,District5
16038.46,male,1.6629256518954272,20470.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2153.07,0.0,164.3,0.0,State3,District2
22329.68,male,2.3572839705684565,11645.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2436.17,0.0,-1452.64,State3,District3
14691.6,male,1.0106211452753622,0.0,0.0,3181.33,0.0,0.0,0.0,0.0,0.0,2082.21,0.0,1403.97,-1198.11,State3,District5
21903.28,female,1.1367051451393066,0.0,0.0,0.0,7638.73,0.0,3424.87,0.0,0.0,0.0,0.0,0.0,-1573.22,State1,District4
20257.96,female,2.964082143000989,7984.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4241.88,0.0,-1101.4,State2,District2
19317.7,male,2.0548657372131807,0.0,0.0,5808.0,0.0,0.0,0.0,0.0,0.0,459.62,0.0,0.0,0.0,State3,District2
21453.26,male,1.166921116193209,26696.99,0.0,0.0,0.0,0.0,0.0,0.0,4542.0,0.0,0.0,4004.46,0.0,State2,District5
21851.31,male,1.2900686830826618,15316.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2980.74,0.0,State3,District2
23514.8,female,1.397189878269889,24175.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785.93,-1204.41,State2,District5
13829.99,male,1.697678402490832,-918.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2607.63,0.0,0.0,0.0,State3,District3
20530.71,female,2.704905375755332,0.0,16537.5,0.0,0.0,0.0,0.0,0.0,0.0,1313.91,0.0,0.0,-1657.23,State3,District4
13446.43,male,1.7649268638147668,22146.08,22084.4,0.0,0.0,0.0,3370.78,0.0,0.0,4159.04,4837.62,4315.47,-1750.56,State3,District5
23438.27,male,1.201443610196418,10587.14,0.0,6109.15,0.0,0.0,3443.25,3022.66,0.0,0.0,0.0,905.9,-1240.37,State2,District5
15556.94,male,2.017342189467734,20926.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-210.46,State1,District5
19138.11,female,2.0702775661306436,0.0,0.0,7139.37,13089.74,0.0,0.0,0.0,0.0,2242.29,5440.39,296.41,0.0,State1,District2
18411.73,male,1.5633384483066561,32656.63,0.0,0.0,11445.48,0.0,0.0,0.0,0.0,2044.68,0.0,0.0,-520.63,State1,District4
19335.73,female,2.0114646568562,10225.01,0.0,0.0,0.0,0.0,0.0,0.0,5952.29,0.0,0.0,858.43,-394.36,State3,District5
18749.6,female,2.9139814232589902,22604.67,0.0,0.0,10009.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1250.43,State3,District4
21451.37,female,2.837038418541851,15037.59,21058.28,0.0,0.0,0.0,3142.21,0.0,4244.34,0.0,0.0,0.0,-357.87,State1,District2
18442.46,male,1.749188409988213,18979.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1034.23,0.0,State1,District2
13462.83,female,1.4265698553208541,15004.09,0.0,1946.31,0.0,0.0,0.0,0.0,3759.26,0.0,0.0,0.0,-176.23,State3,District4
23774.53,female,2.177748781381513,10248.19,0.0,0.0,0.0,6518.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State1,District3
15819.61,male,1.0067035410445067,6542.88,0.0,0.0,6980.05,0.0,0.0,0.0,0.0,3127.12,0.0,0.0,-861.31,State2,District2
18911.99,female,1.6303992729918035,5660.26,17879.64,0.0,0.0,0.0,0.0,0.0,1996.5,0.0,0.0,4592.5,0.0,State1,District1
25146.12,female,2.71560653056944,0.0,0.0,0.0,5370.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State2,District1
26823.86,male,1.9197527563584262,11852.36,0.0,0.0,11000.32,0.0,0.0,0.0,0.0,0.0,1680.75,0.0,-793.83,State1,District4
26291.77,female,2.573495623801217,16030.89,17956.67,0.0,0.0,0.0,2486.8,0.0,0.0,0.0,0.0,1144.58,-1748.59,State2,District5
20091.06,female,1.8493841970105198,11106.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1532.03,1793.56,492.84,0.0,State1,District1
20861.03,female,2.5488911008744384,44408.37,0.0,0.0,0.0,6296.2,0.0,6879.4,4009.62,0.0,2844.59,0.0,-917.76,State2,District5
13052.82,male,1.530067738534805,0.0,0.0,4098.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.15,0.0,State3,District2
18270.31,female,2.6622958317376026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State3,District5
14232.72,female,1.4184664443454562,14186.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2615.64,3184.71,0.0,0.0,State1,District1
18893.7,female,1.7052096582928897,10930.49,27448.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State2,District3
30262.53,female,2.8626022309566785,0.0,0.0,0.0,17837.7,9547.15,0.0,6506.94,0.0,3018.36,0.0,0.0,-588.98,State3,District3
14159.33,male,1.3953926123571363,0.0,-8360.36,0.0,13372.12,0.0,0.0,8577.59,5827.85,1095.26,0.0,1242.9,-988.81,State2,District2
26819.17,male,2.0034900005339704,18529.3,0.0,0.0,15061.27,0.0,0.0,0.0,0.0,0.0,0.0,1659.26,0.0,State3,District5
14407.21,male,2.9463953600812296,0.0,0.0,0.0,0.0,0.0,0.0,7639.91,5312.45,1633.09,0.0,0.0,0.0,State3,District2
22168.03,female,2.811338663467419,13314.79,0.0,5774.09,0.0,0.0,0.0,0.0,5848.78,0.0,0.0,5519.42,0.0,State1,District5
20146.2,male,1.4674143407496796,20128.39,0.0,0.0,0.0,0.0,0.0,5976.14,0.0,0.0,0.0,0.0,-267.7,State1,District1
14897.22,male,2.8544183254303936,35800.3,4696.54,0.0,0.0,5009.14,0.0,0.0,0.0,1342.52,2728.91,0.0,0.0,State2,District3
18480.22,female,1.878642049468893,9201.03,0.0,0.0,6241.93,0.0,3044.42,0.0,0.0,0.0,0.0,533.87,-1004.71,State3,District5
23404.43,female,2.240378021724034,13854.15,0.0,0.0,0.0,0.0,0.0,0.0,4286.18,0.0,0.0,0.0,0.0,State1,District5
14769.5,female,1.941358767500013,20167.66,0.0,0.0,0.0,0.0,0.0,8039.38,0.0,0.0,-132.78,0.0,0.0,State2,District3
24521.26,female,2.994270370957712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3076.5,0.0,0.0,-1243.48,State3,District1
19408.39,female,2.1951774398748447,10491.45,0.0,3362.8,0.0,0.0,3149.85,0.0,0.0,0.0,0.0,0.0,-561.12,State1,District4
13297.05,male,2.077540332310593,29539.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3710.4,0.0,0.0,-580.5,State1,District5
19416.11,female,1.6236585102064425,31173.69,2195.0,4475.43,0.0,0.0,0.0,0.0,5349.14,3232.1,0.0,1576.82,0.0,State1,District5
17014.1,male,2.4818511752962715,6794.37,0.0,0.0,8778.26,0.0,2887.54,0.0,0.0,0.0,0.0,278.96,237.19,State1,District2
18595.85,male,2.713448492174356,-11729.41,0.0,0.0,7457.43,0.0,0.0,0.0,0.0,378.47,0.0,240.18,-1213.17,State3,District3
23128.71,male,2.591611634171324,16483.36,23928.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State1,District2
16163.83,female,2.0127841140298512,0.0,0.0,1354.8,13084.93,0.0,0.0,0.0,0.0,1771.58,3486.15,1346.42,-402.26,State1,District2
8542.3,male,1.3747855244609406,11432.71,0.0,0.0,5946.94,0.0,0.0,0.0,0.0,0.0,0.0,1701.85,0.0,State1,District3
19810.12,female,1.3589769415915798,11594.42,0.0,0.0,0.0,0.0,0.0,7487.16,0.0,2490.02,0.0,0.0,0.0,State2,District2
17739.35,male,2.41293077453457,5642.0,0.0,0.0,8801.39,0.0,0.0,0.0,0.0,0.0,3081.64,0.0,-996.29,State1,District3
26278.69,female,1.9670027541189337,23901.17,0.0,0.0,10354.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1327.58,State2,District4
9887.12,male,1.062124885823242,16412.06,0.0,8840.3,5912.39,0.0,0.0,0.0,0.0,121.34,0.0,0.0,0.0,State1,District1
20810.31,male,1.5574765575736658,0.0,0.0,0.0,11358.76,0.0,0.0,0.0,0.0,0.0,1504.64,557.92,-1094.44,State2,District4
22389.45,male,2.1159063498191215,17766.8,0.0,0.0,6911.07,0.0,0.0,0.0,0.0,0.0,4530.77,0.0,-862.9,State3,District4
25694.23,male,2.6322956946274103,0.0,0.0,0.0,4167.53,0.0,2486.52,7883.94,1974.89,0.0,2674.56,0.0,0.0,State1,District3
21629.14,male,2.039912478080497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-366.98,State2,District5
23919.86,male,1.4635939939639528,0.0,0.0,0.0,0.0,0.0,2011.3,0.0,0.0,0.0,0.0,0.0,0.0,State1,District5
16236.37,female,2.7383538906358798,17672.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State2,District2
20254.74,female,2.1377897892485316,17772.25,0.0,0.0,0.0,0.0,5029.31,0.0,0.0,0.0,0.0,0.0,-140.06,State2,District4
15297.68,male,2.4792826216405066,7493.35,11745.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2637.36,0.0,0.0,State2,District1
22692.3,male,2.7985248315258646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State3,District2
12856.96,female,1.8481662211324938,4656.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2723.32,0.0,-83.47,State1,District2
28747.18,male,2.0685815231215425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State1,District5
16340.35,female,2.9412590010758723,12666.62,7996.5,4550.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2179.68,-1314.22,State2,District5
24172.6,female,1.692510793063855,14897.56,-818.98,0.0,9228.61,0.0,0.0,0.0,0.0,0.0,0.0,832.83,-768.95,State2,District5
11888.8,female,2.2154722817611328,1429.18,0.0,0.0,8603.65,11252.23,0.0,0.0,0.0,0.0,0.0,631.7,0.0,State1,District5
23574.94,female,2.3674829941824753,0.0,9724.69,0.0,0.0,6776.3,3098.17,0.0,3642.24,0.0,0.0,0.0,-988.78,State3,District2
16352.62,female,1.3298414423049365,0.0,13553.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,963.69,-1833.97,State2,District2
20905.56,male,2.0859250720067415,33281.24,0.0,0.0,10025.41,0.0,0.0,5026.8,0.0,0.0,0.0,0.0,-1584.52,State2,District4
15445.06,male,1.5917289344781826,25226.88,22397.96,0.0,7357.95,6683.89,0.0,0.0,0.0,3153.95,0.0,0.0,-1538.68,State3,District4
12771.29,male,1.7703210205552764,23716.23,9885.86,2634.56,10105.73,0.0,0.0,0.0,6122.91,0.0,0.0,1215.38,0.0,State2,District1
20423.55,male,1.498387111640615,15258.93,-2572.08,0.0,9762.52,0.0,0.0,0.0,1488.78,0.0,0.0,0.0,0.0,State3,District3
24065.03,female,1.3149102493476257,27541.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3893.48,557.69,0.0,State2,District4
21567.97,female,1.8166055563576124,-400.14,0.0,0.0,12646.97,0.0,0.0,0.0,0.0,0.0,3940.46,0.0,0.0,State2,District5
18135.53,female,2.143596022455254,5756.14,0.0,5382.38,7211.35,0.0,0.0,0.0,0.0,2635.73,1501.42,0.0,0.0,State1,District5
12274.77,female,2.9557946767846897,0.0,0.0,3273.57,7797.58,0.0,0.0,0.0,3561.3,2646.43,0.0,0.0,0.0,State2,District5
16012.16,male,2.9872961332816317,21640.67,14353.02,4980.97,7837.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-902.43,State3,District1
18911.98,female,1.2660666294433576,10424.51,7031.47,0.0,11383.63,0.0,0.0,0.0,0.0,0.0,0.0,872.03,0.0,State2,District4
21134.04,male,1.5770631212133968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-487.49,0.0,0.0,-1292.61,State1,District4
30413.05,male,1.9091991412990803,15000.58,0.0,3157.98,0.0,8647.39,0.0,0.0,4482.68,1403.25,0.0,9.16,-1646.04,State1,District3
22191.91,male,2.1629289430330703,13404.32,0.0,0.0,0.0,0.0,2782.99,9504.11,0.0,1189.32,0.0,0.0,0.0,State2,District1
19248.3,male,2.071059845145215,0.0,0.0,0.0,10496.07,0.0,0.0,0.0,3099.28,0.0,0.0,0.0,-168.3,State1,District1
9675.37,male,1.1941816262391631,18335.22,-5495.94,0.0,12856.88,0.0,0.0,0.0,0.0,2388.78,0.0,0.0,-1388.78,State1,District5
27331.02,female,2.6826485008572822,2275.86,13636.84,0.0,0.0,6067.09,0.0,0.0,0.0,1749.4,0.0,0.0,-91.23,State1,District2
15468.82,female,2.8436337766208712,17371.96,0.0,0.0,0.0,0.0,3846.57,0.0,0.0,1814.06,3051.68,0.0,-1139.34,State1,District2
27319.32,male,2.5412285489023647,2585.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,879.92,0.0,State1,District2
23697.61,female,2.5487005807243057,0.0,-36.74,0.0,0.0,6636.69,0.0,0.0,5857.41,992.61,0.0,0.0,-915.56,State3,District5
9896.62,female,1.4447119724441817,0.0,22694.08,3706.34,0.0,0.0,0.0,0.0,0.0,2775.77,0.0,0.0,0.0,State3,District5
22868.52,male,1.7614180312694556,894.29,7572.14,0.0,0.0,0.0,0.0,4941.28,5954.07,0.0,0.0,0.0,-1820.39,State2,District4
12278.3,female,1.6650292198908236,0.0,0.0,0.0,0.0,0.0,2437.49,0.0,0.0,1808.36,0.0,0.0,0.0,State1,District2
27465.99,female,1.6768530920460096,23551.14,15573.35,0.0,0.0,0.0,0.0,7918.0,0.0,0.0,0.0,0.0,-465.67,State1,District3
31107.56,male,2.978230767267589,15205.69,0.0,0.0,9612.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-937.93,State2,District4
18566.3,male,1.3541323365541116,16730.63,-5657.25,0.0,11837.94,0.0,0.0,0.0,1183.4,0.0,0.0,0.0,-1230.6,State1,District2
25664.35,female,1.6906286535693913,0.0,1729.6,0.0,0.0,0.0,3956.41,0.0,3868.01,0.0,0.0,0.0,-695.16,State2,District5
27470.35,female,1.1730909685633113,21875.84,0.0,0.0,11459.94,0.0,0.0,0.0,2919.0,0.0,0.0,0.0,0.0,State2,District3
24088.45,male,2.8592198480700004,39978.55,0.0,1975.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State1,District4
14165.38,male,2.4625528216014176,16229.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1801.24,0.0,0.0,State2,District4
20068.73,male,1.1242209110235324,12326.0,0.0,0.0,0.0,7778.58,3813.68,0.0,0.0,2285.74,0.0,0.0,0.0,State2,District5
21699.62,female,1.2033054774447767,21419.08,0.0,0.0,0.0,0.0,3412.71,0.0,4817.3,0.0,0.0,0.0,0.0,State1,District1
19399.58,male,2.434971251542061,14077.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State1,District3
27118.17,male,2.8598079064954804,19916.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1436.65,0.0,0.0,0.0,State3,District3
9963.59,male,2.8951350717612,13179.86,5346.63,0.0,12624.53,0.0,0.0,0.0,4578.24,1719.05,0.0,0.0,0.0,State1,District5
24064.31,male,2.2341993780835994,-5336.61,0.0,0.0,0.0,0.0,0.0,0.0,4092.19,2788.65,0.0,315.05,0.0,State1,District5
22726.89,male,1.0423965672054465,29760.15,14042.66,0.0,0.0,0.0,0.0,0.0,0.0,935.33,0.0,0.0,-814.22,State2,District1
11892.71,female,2.4678353801243196,0.0,0.0,0.0,15053.47,0.0,0.0,0.0,0.0,0.0,0.0,552.99,-360.82,State2,District1
25352.64,male,2.4892087006550687,18542.2,5052.56,5446.99,0.0,0.0,0.0,0.0,0.0,2475.93,0.0,0.0,-391.63,State3,District3
18990.13,male,1.688804258788617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.96,State1,District2
10409.15,female,2.717995259928882,24290.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2682.98,0.0,0.0,-1532.68,State2,District5
23231.67,male,1.4324635279251339,0.0,0.0,0.0,10267.93,0.0,0.0,0.0,4885.51,0.0,0.0,0.0,297.83,State3,District4
10367.56,male,1.4382326140505681,27238.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2879.71,16.65,359.69,0.0,State1,District5
28080.2,male,2.4097675905143165,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1076.69,State2,District3
13971.11,female,1.3202954430584297,15253.11,22885.83,0.0,0.0,0.0,0.0,0.0,2416.2,0.0,4482.3,0.0,0.0,State1,District2
16495.46,male,1.0074176024298394,0.0,11107.73,2906.87,0.0,0.0,3480.54,0.0,0.0,0.0,0.0,566.91,-1254.88,State1,District5
23771.13,female,2.1796167468221057,7718.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2808.24,1510.57,4638.9,-1081.83,State3,District4
21723.78,female,1.484938743728826,0.0,0.0,5173.19,11769.23,0.0,0.0,6924.36,0.0,0.0,2230.67,145.61,0.0,State2,District1
22787.52,female,1.2980730024737834,6837.2,0.0,0.0,6718.69,0.0,3290.17,0.0,0.0,0.0,0.0,1627.17,-935.29,State1,District2
21099.4,female,1.7302816775486736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State2,District4
23440.09,male,1.6572863510457354,6102.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3217.47,0.0,2993.18,0.0,State1,District4
14484.12,male,2.820337474978178,-3878.82,-3026.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-641.65,State1,District3
23667.48,female,1.3856810114355753,12002.04,20920.05,0.0,0.0,0.0,0.0,0.0,0.0,1227.33,0.0,0.0,-1882.16,State2,District4
14196.01,male,1.5947629333023186,-448.82,5412.26,0.0,6929.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State3,District5
21765.68,female,2.8269655757331984,21780.17,0.0,0.0,9526.38,0.0,0.0,0.0,0.0,0.0,3588.41,0.0,-883.51,State3,District5
20870.87,male,2.7210013020670996,13062.79,0.0,0.0,7906.68,0.0,0.0,0.0,7221.83,0.0,0.0,0.0,-581.33,State3,District2
28886.67,female,1.1695390804350423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.08,0.0,State2,District5
26345.96,female,2.030587550148658,16735.85,0.0,0.0,0.0,9927.52,0.0,0.0,0.0,0.0,0.0,4539.9,0.0,State3,District4
6132.34,male,1.3494483576757328,-9858.17,17346.43,6304.57,6184.55,0.0,0.0,0.0,0.0,0.0,0.0,256.06,-1314.24,State1,District3
31095.88,female,2.603452313362661,10396.5,0.0,0.0,0.0,0.0,0.0,9657.72,0.0,2070.69,1841.34,0.0,0.0,State2,District5
18294.49,male,1.1637968216726073,3782.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.14,0.0,1078.73,0.0,State1,District4
23663.92,female,2.5711419112303373,9015.16,0.0,0.0,0.0,2904.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State3,District4
16124.87,male,2.480025613229043,32394.47,16648.4,7830.8,0.0,0.0,0.0,8918.67,0.0,0.0,0.0,2244.6,0.0,State3,District3
7523.97,male,1.2529074232875879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7602.03,0.0,0.0,0.0,0.0,State3,District4
19056.94,male,1.705420040819709,14681.61,7596.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State3,District5
29504.05,male,1.878558368322537,21405.25,16235.31,0.0,0.0,0.0,0.0,0.0,4323.86,0.0,0.0,218.96,0.0,State3,District4
14509.12,male,2.570013631207556,0.0,0.0,0.0,0.0,0.0,5068.34,7779.78,0.0,2619.03,0.0,0.0,-1804.23,State1,District3
27388.35,male,2.3186818335528487,0.0,0.0,0.0,0.0,0.0,1040.35,5824.73,0.0,0.0,0.0,0.0,0.0,State2,District5
27296.06,male,2.992850607371244,6873.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750.33,0.0,0.0,0.0,State1,District2
23452.4,male,2.225619903288914,0.0,3208.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2659.0,1061.5,0.0,State2,District3
20272.29,female,2.325662462537967,6895.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State1,District3
15844.87,female,2.452029418295198,19169.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1422.33,0.0,0.0,0.0,State2,District3
16806.78,male,1.7353596185840332,0.0,0.0,0.0,4761.22,0.0,0.0,0.0,1603.93,0.0,0.0,0.0,-1134.17,State1,District3
21726.02,male,2.760374407633037,15445.24,0.0,0.0,0.0,8693.73,0.0,0.0,0.0,0.0,0.0,877.63,0.0,State2,District4
13246.37,male,2.066976715857476,21272.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.27,0.0,State2,District2
16942.28,male,2.374179955822071,23812.48,0.0,0.0,0.0,8537.5,0.0,0.0,0.0,2273.76,1756.88,0.0,-893.2,State1,District5
