eqIncome,gender,eqsize,cash,self_empl,unempl_ben,age_ben,surv_ben,sick_ben,dis_ben,rent,fam_allow,house_allow,cap_inv,tax_adj,state,district,weight
26369.97,female,2.2441734004557468,14852.82,0.0,0.0,12389.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State3,District4,1.0
17430.67,male,2.7486352097088345,4407.86,-925.32,6008.21,0.0,0.0,0.0,0.0,0.0,0.0,2438.01,0.0,0.0,State2,District4,1.0
15906.62,female,1.1635180638977438,23513.54,5037.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State3,District1,1.0
20143.1,male,1.0609443054671883,24686.23,0.0,0.0,0.0,0.0,0.0,0.0,4150.53,0.0,0.0,0.0,0.0,State3,District3,1.0
15624.96,female,1.1738405761748474,30231.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2538.91,0.0,0.0,0.0,State1,District5,1.0
23987.42,male,2.6341441418985596,0.0,0.0,0.0,10435.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-770.69,State2,District4,1.0
18466.42,female,1.3087254305484046,8481.64,0.0,0.0,0.0,8094.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State2,District5,1.0
22885.36,female,2.4919490510974365,12969.55,15344.81,0.0,0.0,0.0,0.0,0.0,0.0,1810.79,0.0,0.0,-862.98,State3,District3,1.0
23040.57,female,2.633198878943154,8235.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-230.33,0.0,0.0,-260.71,State2,District1,1.0
25718.77,male,2.0669221839526433,10126.05,0.0,0.0,11211.46,0.0,0.0,0.0,6075.08,0.0,2234.98,0.0,0.0,State3,District5,1.0
7135.34,male,2.4400730730921487,11144.62,0.0,0.0,0.0,0.0,0.0,3442.56,0.0,3496.04,0.0,0.0,-898.58,State1,District5,1.0
20234.58,female,2.130266367178418,17168.61,0.0,0.0,0.0,0.0,0.0,7884.23,2020.79,1874.21,3083.59,0.0,0.0,State3,District4,1.0
25470.96,male,1.411159616751275,5847.59,0.0,5492.21,5332.75,2430.73,0.0,0.0,4943.38,0.0,0.0,0.0,-235.12,State1,District5,1.0
18655.56,female,2.0701394378673172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.41,0.0,State3,District2,1.0
14467.37,female,2.068911782514494,30917.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1982.08,4833.31,0.0,0.0,State3,District2,1.0
9128.38,female,1.2082171639691477,20004.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-473.37,State3,District5,1.0
11651.1,female,2.821248007080608,32646.87,0.0,4341.34,9709.52,0.0,0.0,0.0,3289.94,0.0,3386.21,0.0,0.0,State3,District2,1.0
28507.15,female,2.2669564396522945,0.0,0.0,5175.4,6134.66,0.0,0.0,7201.63,0.0,0.0,0.0,0.0,-765.43,State2,District3,1.0
22634.69,male,2.80003728369621,31205.33,0.0,0.0,14711.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-694.24,State2,District5,1.0
12966.69,male,2.4430657222438112,13723.04,14441.16,0.0,0.0,0.0,0.0,0.0,4749.17,0.0,0.0,0.0,0.0,State3,District4,1.0
14755.86,female,1.8696546772074925,0.0,15059.26,0.0,0.0,0.0,0.0,8945.11,0.0,680.65,0.0,1317.61,-886.88,State1,District3,1.0
24169.61,male,2.8067276252720497,19591.8,0.0,0.0,0.0,0.0,0.0,4498.01,0.0,0.0,0.0,0.0,0.0,State3,District5,1.0
33029.89,female,2.490129096240441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-529.34,0.0,0.0,-1649.09,State3,District5,1.0
20726.48,male,2.231726376364609,0.0,0.0,8427.15,0.0,0.0,0.0,9446.34,0.0,0.0,0.0,4140.4,-658.28,State1,District1,1.0
15636.85,male,1.9346215330753052,0.0,16349.26,0.0,0.0,0.0,2046.54,6449.75,0.0,0.0,0.0,2155.88,-951.45,State1,District4,1.0
20271.59,male,2.025377022033017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6841.01,0.0,0.0,254.17,0.0,State1,District5,1.0
17146.27,male,2.78984288245568,-7456.67,0.0,0.0,0.0,0.0,0.0,0.0,2243.26,1034.38,0.0,50.01,-573.29,State3,District1,1.0
20216.36,male,2.649361931850298,25304.73,0.0,0.0,0.0,0.0,0.0,0.0,4811.24,2715.01,0.0,963.94,-916.44,State1,District4,1.0
20733.57,female,2.8174026185387357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-804.53,State3,District5,1.0
16647.84,male,2.9259840077179895,21078.97,0.0,5373.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.82,-720.54,State3,District2,1.0
21886.06,male,1.131252289148026,26366.05,0.0,0.0,0.0,0.0,2543.03,0.0,6597.32,0.0,3161.52,261.43,0.0,State1,District4,1.0
22154.2,male,2.277051895328171,17433.08,0.0,6795.78,0.0,0.0,0.0,0.0,0.0,1793.43,0.0,205.21,-1353.86,State3,District1,1.0
23612.7,female,1.0357237849566387,20138.35,7945.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1445.37,State2,District2,1.0
11411.03,male,1.0232410798162013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State3,District5,1.0
22624.44,female,2.8824750084647732,0.0,0.0,8563.25,0.0,0.0,0.0,0.0,5264.23,1021.23,0.0,3027.22,0.0,State1,District4,1.0
29059.9,female,2.8947009252620775,18579.26,7316.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.63,-2206.7,State3,District1,1.0
12212.09,female,1.6737915835422137,0.0,18434.91,0.0,0.0,0.0,0.0,0.0,4076.01,0.0,0.0,0.0,0.0,State1,District5,1.0
20600.16,male,2.7365450108167613,10168.14,0.0,0.0,14721.96,0.0,0.0,0.0,0.0,3078.68,2942.24,0.0,0.0,State1,District4,1.0
27382.7,male,1.4715841879184197,28800.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1905.85,State3,District2,1.0
24423.63,male,1.6242961133928941,32167.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1768.81,State3,District1,1.0
18256.74,male,2.2110763152897657,11507.42,0.0,0.0,13284.35,0.0,0.0,0.0,3677.58,0.0,0.0,0.0,-688.06,State1,District1,1.0
17316.31,male,2.014469617376785,0.0,0.0,5278.69,11357.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1306.39,State3,District5,1.0
14732.92,male,2.4616589497417527,0.0,0.0,6610.39,6343.08,0.0,0.0,0.0,4746.79,0.0,0.0,917.82,-1253.51,State2,District5,1.0
24195.92,female,2.3156906092060723,33153.73,0.0,7010.29,9242.86,0.0,0.0,0.0,0.0,0.0,0.0,1436.68,-1644.88,State2,District5,1.0
18693.0,male,1.6491716598005406,30945.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State2,District1,1.0
15765.19,female,2.8284730319029396,-1306.73,0.0,0.0,0.0,0.0,0.0,0.0,4341.94,0.0,1219.95,0.0,0.0,State2,District2,1.0
27653.66,female,1.9717435183726513,0.0,0.0,0.0,4263.69,0.0,0.0,0.0,0.0,0.0,0.0,200.21,-1198.42,State3,District2,1.0
12035.03,female,1.8490548503927238,0.0,13523.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.1,0.0,State3,District1,1.0
23735.83,female,2.463916135171269,7991.68,0.0,3864.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State2,District1,1.0
22160.96,female,1.5137676952914296,21669.8,0.0,0.0,0.0,0.0,0.0,0.0,900.94,0.0,0.0,1481.14,0.0,State3,District3,1.0
11842.5,male,1.453312804453976,30809.54,0.0,0.0,0.0,0.0,0.0,0.0,4925.25,0.0,0.0,5139.5,-2058.93,State1,District1,1.0
18697.51,female,2.1609500134333492,0.0,23814.67,0.0,9019.49,0.0,0.0,0.0,0.0,810.24,0.0,0.0,0.0,State1,District3,1.0
24326.58,male,2.6840665887528425,22640.96,0.0,0.0,10400.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-923.77,State3,District5,1.0
15759.51,male,2.8847740382044664,-1010.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.32,-819.31,State1,District1,1.0
17749.49,male,1.805960357530323,0.0,0.0,0.0,13257.69,0.0,0.0,7949.4,0.0,0.0,0.0,0.0,-467.44,State2,District1,1.0
18473.88,female,1.9564680460961446,13919.62,9449.67,0.0,0.0,7252.35,0.0,0.0,0.0,0.0,0.0,0.0,-1316.31,State1,District2,1.0
19604.61,female,1.1155611219927333,197.16,5490.81,0.0,0.0,0.0,0.0,0.0,0.0,1589.07,698.55,748.75,0.0,State2,District2,1.0
24562.18,female,1.8095968581703996,18803.59,0.0,0.0,0.0,3652.36,0.0,0.0,0.0,3749.24,0.0,390.82,-1397.01,State3,District5,1.0
19388.27,male,2.095918977947386,10648.43,9781.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3108.56,-533.37,State1,District5,1.0
16971.92,male,1.5587354278694328,33260.1,0.0,0.0,2704.86,0.0,0.0,0.0,0.0,1902.69,0.0,585.68,0.0,State1,District1,1.0
25465.34,male,1.024216950469775,20753.7,-777.01,0.0,7085.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State1,District3,1.0
18943.32,male,2.0606042664983164,0.0,9060.79,0.0,0.0,10911.24,0.0,0.0,0.0,0.0,0.0,254.4,0.0,State1,District1,1.0
28996.36,female,2.225879164989051,10161.89,0.0,4337.09,0.0,0.0,0.0,0.0,3665.76,2282.58,0.0,1303.76,-480.6,State3,District4,1.0
22514.5,male,2.8747761329942376,0.0,0.0,0.0,8414.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1293.18,State2,District3,1.0
26448.76,male,1.3216963479154924,21731.81,14313.06,0.0,0.0,0.0,0.0,0.0,0.0,2341.63,0.0,470.42,-1598.45,State1,District4,1.0
20415.4,male,1.0220632285249316,22738.33,18977.4,5463.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State2,District4,1.0
3241.95,female,2.5883946625541685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.47,-590.9,State2,District4,1.0
19983.13,female,2.569793954222935,15884.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3477.53,3284.77,0.0,-1288.38,State2,District5,1.0
24250.47,female,2.175538721724396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4313.57,0.0,0.0,State3,District3,1.0
18155.85,male,1.8703607985107136,19017.71,6105.94,5283.67,9177.31,6001.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State3,District5,1.0
24567.92,female,2.689578872572043,0.0,0.0,3393.64,0.0,0.0,0.0,0.0,0.0,1849.16,0.0,0.0,0.0,State2,District2,1.0
18815.0,female,2.655736750644346,13955.19,28844.64,0.0,8328.16,0.0,1935.97,5785.31,0.0,0.0,0.0,258.01,0.0,State3,District5,1.0
28146.62,male,2.4156701944595373,14173.52,0.0,0.0,7512.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-908.55,State3,District1,1.0
