eqIncome,gender,eqsize,cash,self_empl,unempl_ben,age_ben,surv_ben,sick_ben,dis_ben,rent,fam_allow,house_allow,cap_inv,tax_adj,state,district,weight
18753.69,female,2.9573222933167784,0.0,0.0,0.0,7712.51,0.0,0.0,0.0,1618.07,2690.32,0.0,878.02,0.0,State3,District4,10.0
18423.0,male,1.7712033013811297,0.0,0.0,0.0,0.0,0.0,2575.22,0.0,4475.22,0.0,0.0,48.21,-135.51,State1,District5,10.0
9177.45,female,2.624157195813484,13051.33,2551.27,0.0,0.0,0.0,0.0,0.0,3692.53,0.0,0.0,0.0,0.0,State2,District5,10.0
24717.09,male,2.4214010061857216,18750.4,0.0,6214.07,0.0,0.0,3402.7,0.0,0.0,0.0,0.0,0.0,0.0,State3,District5,10.0
26756.89,male,1.03291460724543,23533.22,-1922.18,0.0,0.0,0.0,0.0,6101.96,0.0,0.0,2961.56,923.66,0.0,State2,District1,10.0
11527.14,female,1.3725364187466758,0.0,0.0,0.0,9915.26,0.0,0.0,0.0,0.0,0.0,1534.22,0.0,-581.87,State2,District5,10.0
19649.22,female,1.5438255551094375,19144.85,0.0,0.0,0.0,11854.68,0.0,0.0,0.0,0.0,0.0,181.76,-1066.53,State3,District5,10.0
27957.77,female,2.5114505934288283,0.0,0.0,0.0,0.0,0.0,3517.66,5331.3,0.0,0.0,0.0,0.0,0.0,State1,District1,10.0
22073.03,male,2.650797602984542,7114.8,0.0,0.0,9357.35,0.0,0.0,0.0,0.0,778.76,0.0,139.5,-1230.99,State2,District4,10.0
20515.62,male,1.3389376589128321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-599.23,State1,District5,10.0
16455.68,female,2.5863729239511564,0.0,0.0,0.0,0.0,0.0,0.0,9118.42,0.0,0.0,2013.89,606.63,0.0,State3,District2,10.0
23725.74,male,2.921473864809403,15220.13,0.0,0.0,0.0,0.0,4095.8,0.0,0.0,0.0,0.0,101.96,-513.59,State2,District1,10.0
25324.72,female,2.0775331279531963,31075.14,0.0,6363.96,11240.62,0.0,0.0,0.0,0.0,0.0,0.0,510.34,0.0,State3,District4,10.0
15201.84,female,1.9273641800266978,11636.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.97,-906.68,State2,District5,10.0
6638.94,male,1.0212112027047184,0.0,6292.9,0.0,0.0,0.0,0.0,0.0,7077.89,639.19,0.0,0.0,-2006.0,State1,District3,10.0
18540.66,female,2.390139408064228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-316.95,2210.42,0.0,0.0,0.0,State1,District1,10.0
18432.49,male,2.771268768379082,10639.93,0.0,0.0,10772.85,0.0,0.0,0.0,0.0,603.78,0.0,165.02,-1288.14,State2,District3,10.0
30086.41,male,1.4946431706426637,28371.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State2,District3,10.0
23298.0,male,2.292095137321617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State3,District5,10.0
19852.03,female,2.6410607368245973,35484.22,17487.37,5893.54,0.0,0.0,2737.13,0.0,0.0,3101.33,0.0,0.0,0.0,State2,District5,10.0
16652.05,female,2.682298683336672,6320.2,0.0,0.0,0.0,0.0,0.0,0.0,3539.78,0.0,5160.57,0.0,-246.05,State3,District4,10.0
13647.66,female,2.7457655159579986,21924.98,16233.58,0.0,8168.88,5150.86,0.0,8258.94,0.0,0.0,0.0,0.0,0.0,State2,District3,10.0
22752.12,female,1.070386866820524,17453.52,11577.31,0.0,0.0,0.0,0.0,0.0,2838.79,0.0,0.0,0.0,-1813.91,State2,District5,10.0
13120.02,female,1.8317110742544462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3205.43,0.0,1567.13,-1078.3,State3,District5,10.0
12308.79,female,2.964715886717308,25840.2,16029.02,0.0,0.0,7840.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State1,District2,10.0
20911.68,female,2.2891689650277987,14338.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2207.54,693.8,0.0,0.0,State2,District5,10.0
21220.02,male,2.5468827263853306,0.0,-2662.11,0.0,0.0,0.0,0.0,0.0,7367.38,2473.61,0.0,0.0,-750.34,State1,District4,10.0
20627.42,male,2.5414118336187346,5547.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.73,-875.17,State2,District2,10.0
22142.7,male,1.5495648163794036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.71,0.0,0.0,0.0,State3,District3,10.0
26322.64,male,1.842049107184744,27517.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952.4,0.0,State2,District2,10.0
26925.03,female,1.46692571832059,3834.07,26771.42,5420.16,0.0,0.0,0.0,0.0,0.0,1087.88,0.0,263.26,-1155.98,State2,District4,10.0
21926.13,female,1.9929383631132758,3457.98,0.0,0.0,0.0,10336.48,0.0,8154.94,0.0,1421.16,0.0,0.0,0.0,State2,District5,10.0
23263.4,male,1.794199659656522,10362.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966.79,0.0,0.0,State2,District3,10.0
18905.1,male,2.636711231743144,23373.93,0.0,0.0,0.0,0.0,0.0,0.0,3685.75,0.0,0.0,0.0,-1556.55,State3,District2,10.0
13004.45,male,1.2199818665273958,20736.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3078.84,-128.73,State1,District3,10.0
22433.77,male,2.8065066310423408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-552.25,State1,District3,10.0
23794.77,male,1.9571384952891704,0.0,0.0,0.0,0.0,0.0,3489.83,0.0,0.0,0.0,0.0,39.99,-650.33,State2,District5,10.0
16890.93,female,1.2024869159723193,14368.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State2,District4,10.0
24044.01,female,1.5934951495700829,16892.78,24113.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1154.26,State3,District2,10.0
14112.42,male,1.1974845983931999,0.0,8352.79,0.0,11416.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State2,District2,10.0
9539.76,male,1.0108893686118448,0.0,3453.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.24,0.0,State1,District3,10.0
16140.17,female,1.0428412499717847,8340.75,0.0,3449.8,0.0,0.0,0.0,0.0,0.0,0.0,598.38,504.05,-1456.68,State2,District5,10.0
18051.77,male,1.244770076404808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4901.28,2784.71,0.0,0.0,0.0,State1,District4,10.0
19522.56,male,1.5066512883269592,5621.82,17696.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State2,District3,10.0
14573.89,female,1.109258243929875,0.0,18376.08,0.0,0.0,0.0,0.0,0.0,5776.61,0.0,0.0,745.83,0.0,State1,District5,10.0
24305.43,female,2.6277315158131436,0.0,-1730.17,0.0,7366.93,0.0,0.0,0.0,0.0,2628.92,0.0,0.0,0.0,State2,District2,10.0
15717.57,female,2.310046861500112,5736.36,13920.37,0.0,0.0,0.0,0.0,0.0,0.0,2516.48,0.0,392.52,0.0,State1,District5,10.0
21366.74,male,2.7679503543619486,17911.53,0.0,0.0,9349.3,5240.11,0.0,0.0,0.0,894.05,0.0,0.0,0.0,State1,District1,10.0
29213.52,female,1.3374801750434102,0.0,0.0,0.0,0.0,4324.93,0.0,0.0,0.0,0.0,0.0,123.31,-130.59,State2,District4,10.0
25958.66,female,1.7919246089171161,-2914.59,0.0,0.0,0.0,11874.59,0.0,0.0,4789.87,0.0,0.0,142.12,-1658.66,State3,District2,10.0
17322.33,female,1.3234297114555293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.02,State2,District2,10.0
23284.55,female,1.4048649830145097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2116.95,0.0,2137.82,0.0,State2,District4,10.0
12379.58,female,2.4178018858860053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961.84,0.0,-484.68,State1,District4,10.0
18019.96,male,1.7609532997520794,0.0,0.0,0.0,9287.45,0.0,0.0,0.0,0.0,2543.09,0.0,0.0,-410.8,State1,District2,10.0
19733.48,male,2.1655422033984806,0.0,0.0,0.0,6796.07,0.0,0.0,0.0,3768.28,0.0,0.0,0.0,0.0,State1,District2,10.0
26028.49,female,1.74067597052903,12215.41,9643.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-786.21,State2,District1,10.0
23055.98,female,1.7644009297081094,7510.76,5344.97,0.0,0.0,0.0,0.0,0.0,2900.81,793.69,0.0,0.0,0.0,State2,District5,10.0
24719.96,female,1.3066045680735503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1335.48,-1247.44,State2,District4,10.0
29729.89,female,2.5838137273459436,9329.46,0.0,7578.68,0.0,0.0,0.0,0.0,0.0,446.22,0.0,159.18,-1908.79,State2,District5,10.0
13093.48,male,2.390605847298967,16857.27,6081.58,0.0,5648.77,0.0,0.0,0.0,0.0,0.0,0.0,250.9,-1407.0,State1,District2,10.0
15425.86,male,2.645769848663244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1163.84,State1,District5,10.0
24922.45,female,1.4011518903767273,16454.58,0.0,6729.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State2,District5,10.0
20075.26,male,2.48202143591684,13051.01,0.0,5295.96,7132.64,0.0,0.0,0.0,0.0,3774.19,5709.38,0.0,-886.25,State1,District2,10.0
14245.71,male,2.3581017694289796,1542.05,0.0,0.0,0.0,0.0,0.0,0.0,2564.14,0.0,0.0,1390.45,0.0,State1,District4,10.0
26967.65,male,2.1790266420563675,26798.07,0.0,3810.17,0.0,0.0,0.0,0.0,2224.49,3311.9,0.0,1066.43,-983.54,State2,District3,10.0
19009.33,male,1.5037256197729936,5350.75,0.0,4835.1,0.0,0.0,0.0,0.0,1668.01,0.0,3911.58,0.0,437.61,State3,District4,10.0
27671.89,male,2.6298561858338707,12908.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1239.29,0.0,0.0,0.0,State2,District1,10.0
16737.76,male,1.2266428026810756,13560.48,0.0,0.0,0.0,9126.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State3,District4,10.0
25382.18,female,1.9885062638573083,9619.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.56,0.0,State1,District3,10.0
29733.91,male,1.7345787902418044,3499.87,0.0,0.0,0.0,3931.39,0.0,0.0,3902.16,0.0,0.0,45.26,0.0,State2,District4,10.0
20154.88,female,1.2171207539486484,17295.42,0.0,0.0,0.0,10772.3,0.0,0.0,0.0,1670.69,0.0,5211.95,0.0,State3,District2,10.0
21692.08,female,1.0394307049140032,25522.58,17345.75,0.0,0.0,0.0,0.0,4722.38,0.0,1699.65,0.0,136.27,0.0,State2,District3,10.0
23354.05,male,2.323894643753296,22756.84,0.0,0.0,0.0,7243.35,0.0,0.0,0.0,2220.65,0.0,0.0,0.0,State3,District5,10.0
17646.07,female,2.1896424572864106,18205.25,0.0,7418.2,0.0,8158.36,0.0,0.0,0.0,0.0,0.0,79.04,0.0,State2,District1,10.0
13065.41,female,1.5026230304302757,11860.57,8003.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1009.62,State3,District3,10.0
23498.89,female,2.0184772919666196,0.0,0.0,4920.38,0.0,0.0,0.0,0.0,0.0,2215.95,6419.24,0.0,0.0,State1,District4,10.0
18714.82,female,1.2426090110761265,0.0,0.0,0.0,0.0,0.0,0.0,7752.1,0.0,0.0,0.0,0.0,-723.96,State2,District4,10.0
16339.21,female,1.3232366863186986,16558.89,0.0,0.0,0.0,11184.99,0.0,0.0,0.0,0.0,0.0,1107.96,-466.32,State1,District3,10.0
11890.69,male,2.408308571217336,0.0,14498.97,0.0,8446.02,7777.21,0.0,0.0,0.0,2356.49,3140.89,1426.83,0.0,State2,District3,10.0
18456.48,male,1.5933586025956146,11791.81,13920.85,0.0,5548.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State2,District4,10.0
21858.75,male,2.670412700607102,8191.53,7416.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2509.79,917.11,-598.38,State2,District1,10.0
24670.57,male,2.7045906515029894,13579.16,15471.03,0.0,0.0,0.0,0.0,0.0,0.0,1167.97,0.0,0.0,0.0,State2,District5,10.0
12347.17,female,1.5210519291742777,0.0,5098.69,0.0,0.0,0.0,0.0,0.0,0.0,2332.52,0.0,59.63,0.0,State2,District5,10.0
20659.79,male,1.011687321176837,21246.2,13294.55,3209.37,0.0,0.0,0.0,0.0,0.0,3640.84,0.0,107.32,0.0,State2,District2,10.0
11883.68,female,1.4043694100956738,24464.62,9948.29,1973.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1413.45,State2,District3,10.0
17553.23,male,2.1517567153513877,0.0,-6173.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2123.93,0.0,0.0,State2,District4,10.0
29731.28,female,1.105257380028102,-2081.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State3,District5,10.0
26553.37,female,2.716868412329225,22756.21,0.0,0.0,0.0,0.0,0.0,0.0,1874.04,0.0,0.0,398.64,-1052.14,State3,District2,10.0
17792.35,male,1.3959581956508769,5975.0,0.0,0.0,0.0,0.0,0.0,0.0,2800.61,0.0,0.0,0.0,0.0,State2,District2,10.0
22461.47,male,1.5922712746054075,13115.5,15049.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State3,District4,10.0
20653.55,male,2.3681557116845564,-3158.16,0.0,0.0,0.0,9839.04,0.0,0.0,6290.84,0.0,0.0,0.0,0.0,State1,District4,10.0
19239.54,male,2.6572635149584043,8004.45,23319.04,0.0,8470.04,0.0,0.0,0.0,0.0,1498.02,0.0,0.0,0.0,State1,District5,10.0
21073.24,male,2.155326547843485,18676.3,0.0,3045.31,11825.52,0.0,0.0,0.0,3406.78,0.0,1294.34,0.0,-1134.44,State3,District1,10.0
24913.78,male,2.9551783886109844,5726.53,6989.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State3,District3,10.0
15713.09,male,1.6162663455789086,0.0,0.0,3092.85,0.0,0.0,0.0,0.0,0.0,1244.82,2896.03,1418.64,0.0,State2,District1,10.0
13483.62,male,1.1187712065820012,16880.04,21736.42,0.0,0.0,0.0,0.0,0.0,0.0,696.12,0.0,996.81,0.0,State3,District5,10.0
12121.31,male,1.5363905959056452,0.0,11097.45,0.0,0.0,0.0,3492.53,0.0,0.0,0.0,0.0,224.81,-637.03,State3,District1,10.0
15086.64,female,2.7723596959536825,0.0,14325.44,0.0,0.0,8794.87,0.0,0.0,4527.43,3151.29,0.0,489.36,0.0,State1,District5,10.0
21684.17,female,1.9474992399843438,27821.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1137.4,State2,District2,10.0
22292.69,male,1.256452871146973,12182.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1699.94,0.0,0.0,0.0,State2,District4,10.0
25658.95,female,2.452174951092289,35018.69,16079.17,1820.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1574.44,0.0,State1,District1,10.0
19793.61,female,1.8089365740593117,13097.03,15678.23,0.0,14285.97,0.0,0.0,0.0,0.0,0.0,1376.64,445.13,-1233.48,State3,District5,10.0
17314.57,male,1.5809558292278376,7170.01,0.0,0.0,0.0,0.0,0.0,7212.26,0.0,0.0,0.0,115.27,0.0,State2,District3,10.0
21292.04,female,1.369067776673944,-4223.61,0.0,0.0,0.0,0.0,0.0,2724.64,0.0,0.0,0.0,0.0,0.0,State3,District1,10.0
