eqIncome,gender,eqsize,cash,self_empl,unempl_ben,age_ben,surv_ben,sick_ben,dis_ben,rent,fam_allow,house_allow,cap_inv,tax_adj,state,district,weight
30127.23,female,2.852110094291127,6773.83,0.0,4056.61,0.0,6882.66,0.0,9140.0,0.0,0.0,0.0,867.1,0.0,State1,District2,10.0
31750.37,female,2.868667447269758,17701.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State3,District2,10.0
19236.2,female,2.339478657527561,9775.1,0.0,0.0,5198.06,4642.84,0.0,0.0,0.0,1216.45,0.0,0.0,-845.38,State1,District4,10.0
17785.89,male,1.3260292299519878,9407.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State2,District3,10.0
22311.76,male,2.9778190892681744,20815.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.91,0.0,State3,District1,10.0
14106.09,male,1.4778449216814498,-1750.1,-2243.95,0.0,17204.58,0.0,0.0,0.0,4341.71,0.0,0.0,1429.97,0.0,State2,District4,10.0
14355.15,female,1.1020658964129233,10349.17,4601.62,5024.81,12792.39,0.0,0.0,0.0,5100.78,0.0,0.0,0.0,-1386.65,State1,District3,10.0
27815.54,male,1.6513846397041116,17709.32,0.0,0.0,0.0,0.0,0.0,6280.27,0.0,3299.36,0.0,0.0,-1277.75,State3,District3,10.0
20207.72,male,2.3681692118139823,10598.3,0.0,5320.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2118.14,0.0,State1,District4,10.0
11927.73,male,1.2991762426011997,7765.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.82,State1,District1,10.0
16433.84,male,1.0721917207487932,0.0,8889.75,7192.98,5701.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1280.18,State1,District5,10.0
13446.91,male,2.7631796444787176,8751.53,0.0,0.0,0.0,0.0,1314.67,0.0,4966.13,0.0,0.0,418.67,0.0,State3,District1,10.0
16678.01,female,2.1381462966315663,-1631.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2360.66,-1800.17,State3,District1,10.0
28303.6,female,2.714950850947381,21904.56,4107.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940.4,0.0,-174.29,State1,District5,10.0
18803.87,female,1.4418227857424013,6772.49,0.0,0.0,0.0,0.0,0.0,5019.0,0.0,0.0,2154.99,0.0,0.0,State3,District3,10.0
28289.45,male,1.2493620794144848,4907.82,0.0,0.0,0.0,0.0,0.0,0.0,907.85,0.0,0.0,0.0,0.0,State3,District1,10.0
22745.43,female,2.6217551825091814,0.0,0.0,4796.48,3326.83,0.0,0.0,0.0,5006.99,0.0,2988.56,0.0,-1303.03,State1,District5,10.0
26406.31,female,1.603275617315597,8641.77,0.0,0.0,10037.04,0.0,0.0,10071.51,0.0,0.0,0.0,0.0,0.0,State3,District5,10.0
17861.57,female,2.581991594792758,21433.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3544.93,0.0,-860.37,State3,District4,10.0
25109.73,female,1.653469458532734,0.0,0.0,0.0,0.0,0.0,0.0,6396.87,4477.25,0.0,0.0,0.0,-1324.43,State2,District2,10.0
16493.38,male,2.5762047242959465,5432.75,8774.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.62,0.0,State2,District2,10.0
15519.13,male,2.3498148844442683,16074.15,0.0,0.0,0.0,8463.3,0.0,0.0,0.0,2291.49,3410.03,222.35,0.0,State2,District4,10.0
19803.55,male,1.9259032523387338,19906.91,0.0,0.0,11223.76,0.0,0.0,5255.48,0.0,0.0,0.0,0.0,-621.97,State1,District5,10.0
21868.67,female,1.8001697776442553,27693.84,0.0,0.0,11297.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State2,District2,10.0
16823.69,male,2.5258369918724335,19670.73,0.0,0.0,13780.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-409.46,State3,District1,10.0
16040.89,female,1.4117732473593618,6913.31,19942.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.69,0.0,-1963.47,State2,District3,10.0
22869.55,female,1.1503930957603246,21409.37,0.0,4141.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.01,-595.14,State3,District2,10.0
20201.12,female,1.8373807023511954,41155.08,0.0,0.0,9404.95,0.0,0.0,9062.0,3478.02,447.06,0.0,746.41,0.0,State3,District1,10.0
14218.53,male,1.0955905416338594,13842.35,11599.84,0.0,11702.46,0.0,0.0,0.0,0.0,995.28,0.0,366.05,0.0,State2,District2,10.0
18184.73,female,1.0137518235181944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.66,-370.53,State1,District5,10.0
6769.07,female,1.3979076162347095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2609.51,0.0,1684.79,-529.39,State1,District4,10.0
23302.11,male,2.276321839355485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State2,District2,10.0
23099.9,female,2.8470777916640815,0.0,0.0,0.0,11815.66,6979.28,0.0,0.0,0.0,0.0,0.0,295.26,-1126.03,State3,District1,10.0
18204.66,female,2.733043185335109,7336.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991.8,0.0,0.0,-939.65,State1,District5,10.0
19142.28,male,2.3555600430248704,19329.23,0.0,0.0,14663.64,0.0,3891.22,0.0,0.0,0.0,4288.79,0.0,-898.93,State2,District4,10.0
21739.61,male,1.004312224406663,13885.74,0.0,5481.79,13629.82,0.0,0.0,0.0,0.0,1098.85,0.0,0.0,-1366.61,State3,District4,10.0
22328.78,female,1.283822132916845,10261.5,0.0,7440.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.85,0.0,State3,District2,10.0
21574.64,female,2.8220063087237817,35488.79,0.0,0.0,0.0,9255.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State2,District3,10.0
9561.4,male,1.745583694891296,447.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.53,0.0,0.0,-1534.05,State3,District3,10.0
19695.66,male,2.136919773233916,17201.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State2,District1,10.0
18071.96,female,2.624824007902629,14055.13,0.0,7366.34,4152.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State3,District2,10.0
23326.47,female,2.3127667895957345,0.0,4362.47,0.0,0.0,0.0,0.0,0.0,0.0,1846.29,0.0,0.0,0.0,State1,District2,10.0
25287.03,female,2.8083697109816335,19846.73,0.0,0.0,0.0,11595.44,0.0,0.0,0.0,1994.03,0.0,0.0,0.0,State3,District3,10.0
15324.95,female,2.4977531876380734,0.0,0.0,6867.4,0.0,0.0,0.0,0.0,0.0,1978.27,0.0,0.0,-384.5,State1,District4,10.0
16993.65,male,1.9504712472485273,0.0,0.0,0.0,0.0,10281.88,0.0,0.0,1992.27,0.0,0.0,445.49,-1472.07,State3,District1,10.0
23634.28,female,2.1751027967406578,7800.59,0.0,0.0,0.0,7173.4,0.0,5226.56,0.0,2702.59,0.0,2182.75,0.0,State1,District4,10.0
11231.4,male,1.7491829289396785,5917.74,0.0,0.0,14905.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State1,District1,10.0
15369.02,female,2.0125559680128564,6042.56,0.0,0.0,0.0,8915.41,0.0,0.0,0.0,0.0,1926.47,731.08,0.0,State3,District4,10.0
31710.5,female,2.5732718397852454,19948.52,0.0,0.0,0.0,0.0,3129.91,0.0,1054.02,0.0,2192.87,0.0,-834.23,State2,District4,10.0
8668.81,male,1.8205077447132687,38088.11,14940.39,0.0,0.0,0.0,0.0,10249.89,0.0,0.0,1742.73,0.0,0.0,State1,District5,10.0
25749.88,female,2.078762696283058,17787.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2971.09,4077.66,0.0,-513.42,State1,District4,10.0
13611.32,male,2.131466595864656,0.0,0.0,0.0,8773.65,0.0,0.0,0.0,0.0,245.88,4038.67,0.0,0.0,State1,District3,10.0
23444.52,male,1.997895828437192,15267.34,0.0,0.0,9547.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-918.16,State1,District4,10.0
24701.68,female,1.1513282477179685,12696.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304.82,4841.97,0.0,-1498.32,State3,District1,10.0
15931.37,male,1.957090711985999,8764.03,0.0,3480.52,0.0,0.0,0.0,0.0,5916.54,0.0,0.0,0.0,-1107.47,State1,District5,10.0
18853.85,male,1.1619861555603486,7297.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2621.06,0.0,1688.09,0.0,State2,District3,10.0
18538.87,female,2.2413250601928802,7642.53,0.0,0.0,0.0,0.0,0.0,0.0,2681.42,0.0,0.0,178.82,289.82,State1,District4,10.0
21026.49,male,2.020352015510698,19645.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2904.01,2569.16,0.0,State2,District4,10.0
10499.85,female,1.0945894228692583,13734.01,0.0,4441.03,0.0,0.0,0.0,0.0,7993.44,0.0,0.0,267.95,-2017.12,State1,District5,10.0
15825.03,male,1.3067418494433245,37363.21,8356.94,0.0,0.0,6832.78,0.0,3954.21,0.0,1180.24,0.0,657.02,0.0,State1,District5,10.0
19179.77,male,1.5655040202451558,22121.67,16482.55,0.0,12505.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1370.21,State2,District2,10.0
15364.22,female,2.266359480598334,27422.29,0.0,0.0,0.0,0.0,0.0,3620.18,3496.37,0.0,0.0,1027.58,-1204.18,State3,District3,10.0
18413.11,male,1.0176346163790784,12090.35,6467.39,0.0,11732.5,0.0,0.0,0.0,0.0,2105.9,0.0,0.0,63.36,State1,District2,10.0
23673.89,male,2.3259174540729513,0.0,0.0,7395.48,5723.92,0.0,0.0,0.0,2238.16,0.0,0.0,0.0,0.0,State2,District5,10.0
22877.94,male,1.6605679418629018,28844.09,0.0,0.0,0.0,6944.89,0.0,6396.92,0.0,0.0,0.0,0.0,-602.41,State3,District4,10.0
20886.87,male,2.5848517806115705,14135.35,24815.54,0.0,6218.4,0.0,0.0,7393.12,0.0,0.0,0.0,546.09,0.0,State3,District3,10.0
22651.32,female,1.4137951716346606,17689.79,0.0,6863.1,0.0,6762.74,0.0,0.0,819.42,0.0,0.0,4312.11,0.0,State3,District5,10.0
23465.57,female,2.0400237404546497,25764.03,0.0,5535.03,7876.36,0.0,2535.78,0.0,1895.96,2636.8,992.37,0.0,-2064.37,State1,District3,10.0
8507.45,female,2.94016152156524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.83,-1100.58,State3,District2,10.0
9406.49,male,2.5313564256875347,11337.76,0.0,0.0,10220.06,0.0,0.0,0.0,0.0,0.0,0.0,1548.85,-970.18,State3,District1,10.0
21572.64,female,2.863146927351699,4197.28,0.0,0.0,0.0,0.0,0.0,0.0,3923.85,2232.34,0.0,0.0,-1297.34,State3,District1,10.0
29105.46,female,1.585876376111442,12893.24,-1142.39,0.0,0.0,0.0,0.0,0.0,6646.68,2908.71,0.0,631.53,-768.29,State1,District4,10.0
21599.47,male,2.0936366303757636,16696.15,0.0,0.0,0.0,0.0,0.0,0.0,3041.0,0.0,0.0,0.0,296.91,State2,District1,10.0
12519.49,male,2.0980438110388917,0.0,0.0,4151.05,0.0,0.0,0.0,0.0,0.0,0.0,2432.53,0.0,0.0,State1,District5,10.0
23245.17,male,2.177075600907847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5255.43,2599.31,0.0,2070.23,-19.04,State1,District1,10.0
27833.14,female,1.492124496389018,9915.27,0.0,0.0,9862.59,0.0,0.0,0.0,7002.2,1303.24,0.0,2372.64,0.0,State2,District4,10.0
27572.49,male,1.99020192003721,7784.74,0.0,0.0,0.0,0.0,2670.37,0.0,0.0,0.0,0.0,0.0,-330.86,State3,District4,10.0
19156.65,male,2.39020178070575,21515.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State1,District4,10.0
22440.49,female,1.7486714731172015,24402.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.48,-592.78,State2,District4,10.0
25453.34,female,1.702766183982922,23955.49,0.0,0.0,13398.3,0.0,0.0,0.0,0.0,2229.11,0.0,0.0,0.0,State3,District3,10.0
17701.51,male,1.0857669020714051,33966.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1864.16,-1553.16,State3,District2,10.0
14690.86,female,2.795856548997385,6055.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6880.67,0.0,State3,District5,10.0
24854.3,male,2.709629875750184,0.0,19580.22,0.0,0.0,0.0,0.0,0.0,0.0,3325.13,0.0,0.0,-1174.54,State3,District2,10.0
17849.64,male,2.106922543418873,0.0,0.0,1996.64,0.0,0.0,0.0,0.0,5157.68,0.0,0.0,1131.58,0.0,State1,District2,10.0
18978.24,male,1.2556008191981585,20781.55,0.0,0.0,0.0,0.0,0.0,0.0,1369.23,0.0,0.0,0.0,0.0,State2,District5,10.0
20680.24,male,2.4231257243151383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3726.55,0.0,0.0,State3,District3,10.0
21508.13,female,1.4666298450457185,11942.71,7541.88,3346.0,0.0,0.0,0.0,0.0,0.0,144.33,0.0,0.0,0.0,State2,District2,10.0
23849.75,male,1.3998797245921624,0.0,1488.56,0.0,0.0,0.0,0.0,0.0,2162.55,0.0,2065.53,0.0,0.0,State2,District3,10.0
26264.32,male,2.7656381597317674,0.0,5814.11,0.0,0.0,0.0,0.0,8959.77,0.0,0.0,0.0,0.0,0.0,State2,District2,10.0
11993.02,male,1.4517693227317163,28002.0,0.0,0.0,0.0,0.0,0.0,7983.99,0.0,0.0,0.0,1095.22,0.0,State1,District1,10.0
27259.92,male,2.056157880145915,23800.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.04,0.0,State3,District2,10.0
15850.95,female,1.166761306738329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2131.39,0.0,198.61,0.0,State1,District2,10.0
15170.97,male,2.0283423743919404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1655.09,0.0,State2,District1,10.0
12640.04,male,2.342690382312986,5165.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4246.54,274.51,0.0,State2,District1,10.0
21296.05,male,2.0581159574482406,1630.72,7370.91,0.0,0.0,0.0,0.0,8275.33,0.0,1162.11,0.0,0.0,0.0,State1,District5,10.0
21249.91,male,2.7443984106535897,23411.54,0.0,0.0,0.0,0.0,4063.72,0.0,5793.32,0.0,0.0,0.0,0.0,State3,District4,10.0
24183.61,female,2.4250875511258196,36081.44,18367.58,0.0,638.73,0.0,0.0,0.0,4233.52,1514.58,0.0,1666.87,0.0,State3,District1,10.0
11368.64,male,1.9588786540079144,0.0,0.0,3779.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-982.01,State3,District4,10.0
27661.7,male,2.574949272388342,9972.83,0.0,0.0,14229.98,0.0,0.0,0.0,0.0,649.06,0.0,0.0,-584.89,State1,District5,10.0
10415.57,male,1.6109675931918137,0.0,3301.3,2495.43,7697.29,0.0,0.0,0.0,0.0,0.0,4029.62,3023.01,0.0,State3,District4,10.0
23565.35,female,1.7598876851193568,-9212.36,0.0,0.0,12215.01,0.0,2567.81,0.0,0.0,1118.94,0.0,2223.96,-610.5,State3,District3,10.0
23764.45,female,2.6273326571185844,0.0,0.0,5107.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State2,District3,10.0
29517.61,female,2.3159027025733945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1472.16,State1,District5,10.0
19825.69,male,1.2775590170006046,6765.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.48,0.0,State3,District5,10.0
11528.94,male,1.979040386032561,18892.22,0.0,0.0,0.0,0.0,0.0,7907.66,0.0,2013.87,0.0,0.0,-536.3,State1,District5,10.0
15151.44,male,1.5125584556055065,10737.79,0.0,0.0,0.0,0.0,0.0,0.0,2698.74,0.0,0.0,2731.61,-1091.16,State1,District1,10.0
18689.09,male,1.095584231477684,27496.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2452.17,0.0,789.14,0.0,State3,District2,10.0
24732.36,male,1.0349435205389608,18128.41,0.0,4896.97,0.0,6331.92,0.0,0.0,0.0,0.0,0.0,414.7,0.0,State3,District1,10.0
17361.2,male,2.5883157307003124,24916.95,0.0,0.0,4639.88,0.0,0.0,0.0,0.0,1967.22,0.0,154.75,-1028.39,State1,District1,10.0
28943.18,female,2.962354373547467,0.0,2808.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4476.24,2128.07,-1615.25,State1,District1,10.0
25335.61,male,2.64135203481684,13208.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1980.69,0.0,0.0,-1671.13,State1,District4,10.0
27095.82,male,1.7873413967334613,0.0,1078.01,5807.95,5121.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State2,District1,10.0
27803.4,female,1.0477273531709421,20267.75,0.0,6169.81,11595.83,0.0,0.0,0.0,0.0,1062.85,2973.41,0.0,-2060.49,State2,District5,10.0
25686.65,female,2.070602407492962,11618.02,0.0,0.0,9274.1,7836.55,0.0,0.0,0.0,1259.99,0.0,1207.34,0.0,State3,District5,10.0
22397.02,female,2.29634181268312,32324.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2337.76,0.0,0.0,0.0,State2,District5,10.0
21784.39,female,2.0125779910467436,22420.89,15712.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State1,District3,10.0
16656.8,female,1.8343139619530648,0.0,0.0,0.0,0.0,0.0,2484.18,0.0,0.0,0.0,0.0,1782.52,-1018.08,State3,District5,10.0
