eqIncome,gender,eqsize,cash,self_empl,unempl_ben,age_ben,surv_ben,sick_ben,dis_ben,rent,fam_allow,house_allow,cap_inv,tax_adj,state,district
22180.4,male,2.6630959159459637,21696.06,0.0,2900.07,0.0,0.0,0.0,4989.47,0.0,0.0,0.0,84.61,0.0,State3,District5
18180.39,male,1.3646723345344591,2535.29,18937.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State2,District1
21152.87,female,1.4596549411863713,17311.0,0.0,0.0,14028.49,0.0,0.0,0.0,0.0,1676.6,0.0,2235.75,0.0,State2,District4
24529.74,female,1.8919729761931574,0.0,0.0,0.0,15255.14,0.0,0.0,0.0,0.0,2153.61,0.0,1394.93,-1326.28,State1,District4
26720.44,male,1.3309062053605358,13881.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2251.95,0.0,0.0,0.0,State2,District2
23220.13,male,1.5953947400786264,15939.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State1,District3
17131.13,female,1.9035637550310305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2607.73,0.0,0.0,0.0,State1,District5
13240.92,male,1.8021287374563364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.5,-939.56,State3,District1
15768.54,male,2.481952795593748,0.0,0.0,4933.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State2,District5
22584.66,male,1.6074054515163902,0.0,0.0,0.0,10546.9,0.0,0.0,0.0,1277.84,0.0,0.0,0.0,0.0,State2,District2
11594.1,female,2.531825927238774,15629.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State2,District2
22934.67,female,1.0472400408328097,29203.99,16313.08,0.0,0.0,0.0,3479.24,0.0,0.0,1021.69,3386.25,0.0,-160.85,State3,District5
21318.0,male,1.3620566347214604,0.0,0.0,7022.9,10201.45,0.0,0.0,0.0,0.0,661.76,3137.99,183.68,0.0,State2,District2
18573.32,female,2.860203392195885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1848.77,0.0,128.54,-1508.98,State2,District3
19638.23,female,2.095022900781766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State2,District4
13705.61,female,2.9969344092321384,0.0,2829.89,0.0,8029.0,0.0,0.0,0.0,0.0,1763.15,0.0,0.0,0.0,State2,District2
24538.94,female,1.3352531786432507,41786.02,0.0,0.0,0.0,0.0,0.0,0.0,7427.9,1868.87,0.0,1462.65,-1248.79,State2,District1
16563.87,female,1.525983307434894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1253.08,State3,District1
27949.42,female,1.2532336673478732,35286.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2622.87,0.0,1124.55,0.0,State1,District4
21521.86,female,1.712077615416588,19429.8,0.0,4145.55,0.0,9245.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State2,District2
21493.53,male,1.4533520710168797,-213.09,0.0,3808.67,6871.93,0.0,3250.2,0.0,0.0,0.0,0.0,0.0,-800.99,State1,District4
14972.6,female,2.9317341326590585,29998.0,0.0,0.0,6972.42,0.0,0.0,0.0,0.0,1646.38,0.0,373.58,0.0,State3,District3
17794.37,male,1.2015984245601545,0.0,-569.94,0.0,0.0,5060.12,0.0,0.0,0.0,0.0,2478.08,0.0,0.0,State1,District3
20179.91,male,1.850270936351817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4623.13,0.0,0.0,0.0,State1,District4
19645.4,female,1.6323668595533791,14804.14,0.0,0.0,11274.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1884.33,State2,District1
20347.42,female,2.76063610353233,15829.1,11306.3,0.0,11746.42,0.0,0.0,6428.43,0.0,1015.17,0.0,202.32,-898.96,State2,District2
21217.23,female,1.2779698897561869,28789.8,16115.46,4775.05,0.0,0.0,2969.75,0.0,0.0,1994.33,0.0,0.0,0.0,State1,District5
19071.74,male,2.888486800891248,0.0,18293.34,0.0,12630.82,0.0,0.0,0.0,4810.51,0.0,5142.27,0.0,0.0,State2,District3
21931.76,female,2.5483317409320847,32118.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2512.0,0.0,-1529.84,State3,District3
16456.86,female,2.4781830761195827,0.0,0.0,3987.72,0.0,0.0,0.0,0.0,0.0,0.0,3950.03,126.24,0.0,State3,District2
20900.12,female,1.0606069936348868,21757.7,0.0,0.0,0.0,8090.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State2,District1
22879.38,male,1.3453828172184743,0.0,0.0,0.0,0.0,8823.04,0.0,0.0,0.0,0.0,0.0,4056.54,0.0,State2,District5
23577.68,female,1.208084372369526,2248.35,12870.36,6191.45,6068.81,10993.89,0.0,0.0,0.0,0.0,0.0,852.78,0.0,State1,District1
9243.26,male,2.070778643783461,21361.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2163.13,0.0,472.13,0.0,State2,District3
28235.52,male,2.9763093287326887,19123.8,0.0,0.0,14738.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-753.05,State2,District1
15412.99,female,1.2877455014158634,0.0,-8329.69,0.0,4057.9,0.0,0.0,0.0,4569.93,0.0,2624.79,1351.85,-1658.03,State1,District2
25328.66,female,2.2239194912063756,18396.86,0.0,0.0,0.0,0.0,0.0,0.0,4449.87,1313.38,0.0,0.0,-1148.99,State2,District5
19586.4,male,2.0615527369515982,5347.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State1,District5
18540.83,female,1.106773248714174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-792.53,State2,District3
24241.33,male,2.8452014322883237,0.0,13988.08,2564.68,0.0,7421.29,0.0,0.0,0.0,0.0,3600.77,0.0,-1171.49,State3,District1
15832.93,male,2.8629084842223165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State1,District1
23937.66,male,2.6894639110904373,10458.71,-5006.01,4021.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State1,District3
28813.59,female,1.3861739128707453,14400.43,0.0,0.0,7937.8,0.0,0.0,0.0,0.0,0.0,0.0,522.04,-617.47,State1,District2
20515.2,male,1.8027332702755186,1713.22,0.0,3558.18,0.0,9571.89,0.0,0.0,0.0,0.0,0.0,0.0,-1109.66,State3,District1
10648.52,male,1.626090783066617,22266.7,0.0,0.0,6109.13,0.0,0.0,0.0,0.0,0.0,0.0,186.77,-1406.2,State2,District5
8818.79,female,1.38006510172446,24127.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1414.93,State2,District5
22714.49,male,1.8914351472274664,23142.9,0.0,3882.41,0.0,0.0,0.0,0.0,1504.44,0.0,0.0,1693.7,0.0,State1,District2
20744.8,female,1.6270046491214367,0.0,8722.44,0.0,11332.58,0.0,0.0,0.0,0.0,4270.2,3353.81,464.18,0.0,State1,District1
18384.94,male,2.3624525631785973,5115.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3034.32,4436.58,2134.39,0.0,State1,District2
18778.52,male,2.2335439280792264,13815.49,0.0,0.0,0.0,0.0,0.0,0.0,3887.05,1800.22,0.0,82.8,0.0,State2,District3
22415.77,male,1.3759035826313826,10879.1,0.0,0.0,7551.51,0.0,0.0,0.0,0.0,0.0,2627.09,0.0,-1317.76,State3,District1
28686.82,female,2.947866372352216,11777.1,20075.6,0.0,10662.19,0.0,0.0,0.0,3125.42,0.0,0.0,0.0,0.0,State1,District3
14169.45,male,1.6989668541734193,1466.85,0.0,0.0,6285.04,0.0,0.0,0.0,0.0,0.0,0.0,1369.64,-1412.18,State1,District3
21038.67,female,2.238741689801338,15346.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State1,District1
28657.82,female,1.028814718236275,22164.76,13715.57,0.0,0.0,0.0,1940.18,0.0,0.0,3919.66,0.0,0.0,-956.45,State2,District1
13402.22,female,2.9507515443049925,0.0,0.0,538.34,10286.86,0.0,0.0,0.0,0.0,3167.27,0.0,0.0,0.0,State1,District2
14924.89,female,1.3313239946136735,23488.74,0.0,0.0,0.0,8351.88,0.0,0.0,6126.58,0.0,900.81,0.0,-501.45,State1,District1
15998.98,female,1.4219354013402001,17358.2,0.0,0.0,13007.8,0.0,0.0,0.0,0.0,0.0,0.0,4155.65,-2097.14,State3,District3
26269.82,female,2.6767532137019843,16203.48,17802.11,0.0,0.0,0.0,0.0,0.0,0.0,2688.84,2602.06,2549.66,-1481.03,State2,District5
21721.23,female,1.7826373328174352,4963.24,29744.43,0.0,0.0,0.0,0.0,7325.16,0.0,0.0,0.0,0.0,0.0,State3,District5
14010.21,male,1.0273610684261132,0.0,0.0,0.0,12735.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-666.85,State2,District2
31093.83,female,2.7901605571272867,10895.11,2296.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1342.89,State3,District3
21270.13,female,1.5548696913815314,9046.8,0.0,0.0,0.0,0.0,0.0,0.0,2214.48,0.0,0.0,0.0,0.0,State2,District4
23265.08,male,1.6677039153375803,24019.15,3722.39,0.0,13846.01,0.0,0.0,0.0,0.0,1453.65,0.0,335.8,0.0,State1,District5
21843.48,female,1.4732384634936073,33457.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1319.02,0.0,210.81,0.0,State3,District2
14838.9,male,1.5694366027623483,28551.29,4057.08,0.0,7897.74,0.0,0.0,0.0,0.0,0.0,3695.4,0.0,0.0,State1,District2
13191.62,male,1.1945157052105573,20078.46,8972.63,0.0,0.0,0.0,0.0,0.0,0.0,1382.54,0.0,0.0,-1246.95,State3,District5
32265.51,female,2.720594146601498,10045.66,0.0,3763.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.51,0.0,State1,District5
18360.64,male,2.5027219276328436,-1681.27,0.0,0.0,0.0,0.0,3941.86,0.0,0.0,0.0,0.0,0.0,-176.68,State2,District4
18924.47,male,1.9794555672790097,2493.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State2,District4
22880.43,male,1.6564062442516316,10584.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.14,-799.95,State2,District4
22693.19,male,1.058606366138951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.63,0.0,-1604.76,State2,District5
15465.9,female,1.8432264513443175,27139.47,0.0,4324.95,0.0,0.0,0.0,0.0,2286.93,0.0,0.0,0.0,-1250.66,State3,District2
24339.34,male,1.401746044021535,0.0,0.0,0.0,0.0,0.0,3383.35,0.0,0.0,0.0,0.0,15.59,0.0,State1,District4
21955.83,male,1.7680133388803865,0.0,0.0,0.0,11948.17,7929.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State1,District2
14103.29,female,2.3888943218548233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1910.48,0.0,1157.3,-1060.46,State2,District4
21830.64,female,1.8767275558734444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2825.48,0.0,0.0,0.0,0.0,State2,District1
31551.52,male,2.1563513323249133,0.0,-6520.72,2021.26,4350.52,0.0,0.0,6186.59,0.0,0.0,0.0,4434.88,0.0,State2,District3
18138.52,female,1.3947225826359841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2632.25,5433.05,0.0,0.0,State1,District3
22485.61,female,1.756716653672677,0.0,0.0,7902.73,0.0,0.0,0.0,8348.21,0.0,0.0,0.0,0.0,0.0,State1,District1
17001.86,female,1.9836153384939001,11710.16,0.0,0.0,0.0,5028.86,0.0,0.0,0.0,0.0,0.0,0.0,-919.06,State1,District5
24569.31,male,1.9429181218954614,27553.19,12907.43,3607.54,0.0,0.0,0.0,4057.05,0.0,0.0,4523.85,0.0,0.0,State2,District5
24306.25,female,2.815779748246671,7726.68,13376.99,4567.46,11852.72,0.0,0.0,6064.72,0.0,1193.75,0.0,0.0,-1679.85,State1,District4
17859.45,male,2.3690833289774775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1342.02,State1,District2
23522.8,female,2.692161707336454,6039.44,0.0,0.0,0.0,0.0,0.0,4029.6,0.0,0.0,1436.27,0.0,-1304.88,State1,District3
24076.8,female,1.8046868630261195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1286.76,State1,District2
20634.18,female,2.7811551843414906,34119.37,10130.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.6,0.0,State1,District3
16139.86,female,2.6562168015929224,-154.91,0.0,3779.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-119.53,State2,District3
21396.89,male,2.5901615396762505,-4333.36,0.0,4226.04,0.0,0.0,0.0,0.0,0.0,2234.27,2740.25,582.53,0.0,State3,District5
26379.1,female,1.1115849948932182,18528.96,6045.44,6041.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1849.78,0.0,State2,District5
20317.68,male,1.6354377796437014,-13356.78,-1073.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State1,District2
24513.46,male,2.6705502632188063,17811.28,0.0,0.0,11937.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-372.59,State3,District3
8416.74,male,2.3005021778111785,0.0,9.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1892.61,0.0,State2,District5
15770.21,male,1.548707459129071,0.0,0.0,0.0,4492.63,0.0,0.0,0.0,0.0,0.0,0.0,413.21,0.0,State3,District1
22368.51,female,2.0664752087709193,16145.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2855.07,0.0,0.0,-917.47,State1,District4
20281.07,male,2.1136477628034633,19080.85,389.7,0.0,3057.31,0.0,0.0,0.0,0.0,0.0,2038.69,930.96,-2054.74,State1,District4
15569.93,male,1.4360157190065324,21526.32,9892.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.94,0.0,State2,District2
25156.58,female,1.5052901162049899,27434.22,0.0,0.0,0.0,8092.17,0.0,0.0,3972.19,2712.71,0.0,0.0,0.0,State3,District2
18945.58,male,2.9193174811107534,24072.32,27209.62,0.0,9551.64,0.0,0.0,6757.24,0.0,0.0,4805.32,1429.63,-947.06,State3,District2
19677.52,female,1.4339381209261584,0.0,20460.17,0.0,9286.36,0.0,0.0,0.0,4184.69,0.0,2141.02,0.0,0.0,State2,District4
15145.78,female,2.2217528377861715,15186.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3403.84,0.0,0.0,State3,District1
19188.94,female,1.08446531756696,10076.11,17171.77,0.0,0.0,0.0,0.0,0.0,0.0,1920.78,2636.56,781.4,-422.46,State3,District3
29288.67,female,1.0840152522599802,15364.0,-3515.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.46,0.0,State3,District5
24014.66,male,1.883277259345331,44410.98,0.0,0.0,5821.56,0.0,0.0,0.0,0.0,0.0,0.0,636.9,0.0,State1,District5
17024.53,female,2.313120388656242,7109.03,14620.04,6466.84,0.0,0.0,0.0,0.0,0.0,2800.06,0.0,0.0,-824.57,State3,District2
19323.21,female,1.8650728788884803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.48,0.0,0.0,0.0,State1,District2
15028.19,female,2.0078705058694863,0.0,0.0,0.0,7640.81,11509.28,0.0,0.0,0.0,0.0,0.0,1041.12,-1117.86,State1,District5
19353.94,female,1.9871159008747794,13390.98,0.0,1314.94,0.0,0.0,0.0,0.0,0.0,0.0,3515.36,0.0,0.0,State3,District3
17433.73,male,1.5467024908264595,0.0,0.0,0.0,6683.15,0.0,0.0,0.0,0.0,4174.17,0.0,0.0,0.0,State1,District5
25319.09,female,2.5506153407325938,0.0,0.0,5724.49,9112.57,0.0,0.0,0.0,0.0,0.0,0.0,1677.8,0.0,State3,District2
19236.29,male,1.3695050175327286,9140.62,0.0,0.0,10161.22,0.0,4381.61,0.0,0.0,0.0,0.0,308.91,0.0,State3,District2
20078.5,female,2.1451645626456046,0.0,0.0,0.0,0.0,0.0,5854.09,9960.42,0.0,0.0,0.0,0.0,0.0,State1,District4
20007.43,male,2.645083841297031,23337.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2471.93,0.0,State1,District4
18653.39,female,2.862355206302408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2612.65,4424.96,0.0,0.0,State3,District3
26818.91,female,1.6229815535668632,13306.19,0.0,0.0,0.0,0.0,3680.6,0.0,0.0,0.0,3051.76,0.0,0.0,State1,District4
24769.56,female,1.529768191664898,18367.56,0.0,3660.84,8674.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1004.01,State3,District4
10887.66,female,1.3310397130257152,18669.04,21365.07,0.0,0.0,7106.47,0.0,7976.91,2047.69,1454.8,0.0,0.0,0.0,State1,District4
17424.41,female,1.4640619389729181,4034.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2474.32,1319.98,-375.06,State2,District4
19080.8,female,2.4122872806818974,15953.05,0.0,0.0,0.0,0.0,3470.33,0.0,6667.04,0.0,4243.54,0.0,0.0,State3,District5
27314.27,male,2.851188356325358,14031.52,0.0,0.0,11687.76,0.0,0.0,0.0,3095.35,0.0,1887.31,1994.77,0.0,State2,District4
25765.96,male,2.285777399275249,21046.95,0.0,0.0,0.0,0.0,0.0,0.0,3977.94,0.0,2868.06,0.0,-1722.46,State1,District2
22899.7,male,1.5545518721277984,34383.51,0.0,0.0,0.0,8497.71,0.0,0.0,4716.61,0.0,0.0,0.0,-1143.65,State2,District4
21079.25,female,1.2194248737041204,0.0,11028.77,0.0,0.0,0.0,0.0,0.0,0.0,758.12,0.0,0.0,0.0,State3,District1
15180.13,male,2.2705453596505034,10641.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.6,0.0,0.0,-1006.13,State2,District3
14396.98,female,1.1033103539975433,0.0,16228.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-968.08,State1,District5
22047.2,female,1.8300446411512865,0.0,20515.2,8429.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State1,District3
17364.2,male,1.6327009003208799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2655.17,0.0,0.0,0.0,State2,District4
29483.29,male,2.581615548403589,37438.23,0.0,5328.75,11306.57,0.0,0.0,0.0,0.0,1683.42,755.8,71.12,0.0,State1,District1
16551.9,female,1.8524441323642031,22512.0,0.0,0.0,11501.16,0.0,0.0,0.0,0.0,0.0,1427.29,987.85,0.0,State2,District3
13158.01,female,1.7146497958955418,26084.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2043.45,2671.12,31.97,0.0,State1,District5
25277.64,male,1.305033011916142,0.0,0.0,0.0,0.0,0.0,0.0,6879.58,0.0,260.94,0.0,0.0,-1199.22,State3,District1
19046.78,male,1.3576295361294286,39648.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812.09,0.0,0.0,-1266.32,State2,District3
17421.39,male,2.778395071048729,0.0,0.0,3403.19,9866.93,0.0,0.0,0.0,0.0,3603.53,0.0,701.4,-1006.48,State3,District5
15795.09,female,2.0764701167709267,17502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2235.43,0.0,2.86,-228.82,State3,District5
18369.17,male,1.3754014677015058,17895.08,0.0,0.0,0.0,0.0,0.0,4757.19,0.0,0.0,4359.95,0.0,0.0,State1,District2
25543.05,male,1.7654297059543256,25799.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State2,District4
23024.04,male,2.29565006727078,28065.07,0.0,0.0,0.0,9605.9,0.0,0.0,0.0,2261.97,3230.54,0.0,-844.45,State3,District2
22117.62,male,1.6230228709258996,6439.78,0.0,5686.24,0.0,0.0,0.0,0.0,0.0,0.0,2715.41,178.72,0.0,State2,District3
18664.48,female,1.1840208330755044,0.0,41.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State3,District4
19144.9,male,1.37420646872479,18409.99,0.0,0.0,13482.43,0.0,0.0,0.0,0.0,700.89,0.0,0.0,-1172.43,State2,District4
36596.54,female,2.738307138176495,0.0,0.0,0.0,10025.28,0.0,0.0,0.0,0.0,0.0,0.0,475.86,0.0,State1,District4
18151.55,female,2.89426777062634,29624.42,0.0,0.0,6588.3,0.0,0.0,7614.75,0.0,0.0,0.0,28.82,0.0,State1,District1
20450.0,female,2.227347309583814,24647.11,12143.32,0.0,11460.43,8244.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State1,District5
24014.15,female,2.2479531761917397,0.0,19507.06,7395.29,0.0,0.0,0.0,0.0,213.5,1562.53,0.0,0.0,0.0,State1,District2
17253.04,female,2.7396693131216807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5141.31,0.0,0.0,0.0,0.0,State3,District1
16798.18,female,2.524551010736962,3266.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2763.54,766.07,-1519.87,State3,District3
22769.56,male,2.3877447953669204,0.0,13642.18,0.0,0.0,0.0,0.0,0.0,2035.48,0.0,0.0,0.0,0.0,State3,District5
2368.97,male,2.926568552757499,-4852.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.48,-1316.97,State1,District5
13394.41,male,1.61943175131856,21226.66,0.0,0.0,13362.68,0.0,0.0,0.0,0.0,0.0,2955.93,0.0,0.0,State1,District1
17483.74,female,1.649784552919217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.42,-530.05,State3,District3
19333.18,female,1.5605129642426399,0.0,3043.22,7770.46,0.0,7112.97,0.0,0.0,1515.57,0.0,0.0,0.0,-91.2,State1,District1
22463.9,male,2.167501833426063,21098.35,0.0,4644.45,10562.47,0.0,0.0,0.0,0.0,0.0,0.0,92.12,-1408.71,State3,District4
20851.74,female,1.400136367392581,23095.49,0.0,0.0,0.0,0.0,4105.48,0.0,0.0,3017.97,3278.29,952.85,-1005.4,State2,District5
13040.39,female,2.1688902462835555,30596.49,20466.03,0.0,0.0,0.0,0.0,0.0,0.0,1386.95,0.0,483.27,-751.22,State2,District4
14527.2,female,2.6746444958352114,28904.06,0.0,0.0,14945.1,0.0,3585.88,0.0,0.0,0.0,3460.59,732.18,-489.88,State1,District1
17592.18,male,2.45914393971447,28405.2,733.59,6259.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,944.46,-1795.53,State2,District2
