eqIncome,gender,eqsize,cash,self_empl,unempl_ben,age_ben,surv_ben,sick_ben,dis_ben,rent,fam_allow,house_allow,cap_inv,tax_adj,state,district
22323.12,female,1.910438193618038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.73,-1556.7,State2,District1
30220.49,female,1.3108332243529288,18895.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3417.5,0.0,-522.54,State3,District1
22306.48,male,2.699131116563658,14495.45,12922.62,0.0,0.0,0.0,0.0,0.0,0.0,436.63,0.0,1918.16,0.0,State2,District1
20599.34,male,1.281180223904019,3152.67,13362.19,0.0,6989.17,0.0,0.0,0.0,2582.69,1908.68,322.41,0.0,0.0,State3,District3
26180.29,female,2.4645892222904218,-7381.95,0.0,0.0,0.0,0.0,0.0,0.0,5954.27,1965.53,1436.27,0.0,-1803.35,State3,District1
18283.7,female,2.592935551231359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3828.37,0.0,0.0,State3,District1
21222.46,female,1.878569005309065,10313.31,0.0,0.0,0.0,11879.89,0.0,0.0,0.0,1146.43,2198.55,10.16,0.0,State3,District3
22260.34,female,1.0000209666274071,0.0,12105.17,0.0,9385.21,0.0,0.0,0.0,3079.33,535.26,0.0,0.0,-1049.8,State3,District4
21974.98,female,2.7123322350417736,0.0,11681.59,1748.25,0.0,9873.38,0.0,0.0,0.0,0.0,0.0,0.0,-935.66,State3,District1
22432.31,female,1.8489434322647993,21452.44,0.0,0.0,13790.33,0.0,0.0,8600.18,0.0,0.0,-1499.53,0.0,0.0,State3,District2
21295.28,male,1.9459413776416754,30239.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2947.79,0.0,0.0,0.0,State2,District5
14973.73,male,1.5165514287964807,14572.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-577.52,State2,District3
12191.94,male,1.3651640934761422,6061.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.61,-1361.34,State3,District2
15568.39,female,1.9955323478794902,0.0,0.0,2161.31,7551.41,0.0,0.0,0.0,0.0,1932.02,0.0,597.42,-1683.43,State1,District3
14692.65,male,2.3206189035578717,0.0,0.0,0.0,0.0,0.0,0.0,5814.8,0.0,0.0,0.0,0.0,-700.33,State1,District1
10771.59,male,2.6573843000055994,11916.69,0.0,0.0,9380.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1770.64,State3,District3
24873.4,male,2.5090989449873833,20871.16,11365.04,0.0,0.0,0.0,0.0,0.0,4236.75,0.0,0.0,0.0,0.0,State3,District5
14786.86,male,2.980698644226881,6140.28,0.0,0.0,0.0,0.0,0.0,7675.54,0.0,0.0,0.0,0.0,0.0,State3,District2
14511.97,female,1.579382920958369,-7661.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1649.2,0.0,0.0,0.0,State1,District3
13945.42,female,2.6446161333241998,3274.65,0.0,0.0,0.0,0.0,2354.98,0.0,0.0,1287.8,0.0,0.0,0.0,State2,District1
21881.45,male,2.0453701704246834,18594.89,0.0,2624.91,11338.66,0.0,0.0,0.0,0.0,558.55,0.0,0.0,0.0,State3,District5
22133.15,male,1.8751577461143758,29525.93,0.0,0.0,10776.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1844.5,State3,District5
17345.42,male,1.06614260837809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.86,0.0,State2,District2
25470.35,male,1.6201224394469187,0.0,23785.12,0.0,0.0,5201.38,0.0,0.0,0.0,0.0,0.0,0.0,-2317.0,State2,District1
21160.97,female,1.3658091800477186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3849.67,0.0,0.25,-651.32,State3,District2
19073.53,female,2.927003660547056,18057.03,0.0,0.0,7949.84,0.0,3938.88,7646.26,0.0,0.0,0.0,0.0,-727.37,State2,District3
27321.24,male,1.976561004448623,1521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3597.27,0.0,0.0,State2,District5
20714.76,male,1.6846681673241615,20301.09,0.0,0.0,0.0,0.0,0.0,0.0,4313.66,0.0,0.0,0.0,-885.17,State2,District2
16263.23,female,2.542107684417676,7223.41,0.0,0.0,7670.53,6652.31,0.0,6723.94,5948.55,2933.69,0.0,546.07,0.0,State2,District5
22873.87,female,1.6890047986950283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2288.42,0.0,-835.85,State3,District1
19802.53,male,1.5341803988293972,14639.25,12187.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1375.47,State3,District3
8980.02,female,1.6624957905284623,14161.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2153.97,0.0,State1,District1
18669.52,male,2.097772888427076,13605.91,0.0,5275.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-888.73,State3,District1
15434.09,female,1.8871345339218797,13812.87,0.0,0.0,0.0,0.0,0.0,0.0,4390.26,0.0,4047.91,0.0,-2176.41,State2,District4
18758.55,female,1.9046969594350727,0.0,10158.21,554.21,12673.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1146.9,State3,District2
28024.37,female,2.048709291366262,18252.34,0.0,0.0,0.0,0.0,0.0,7238.84,0.0,234.37,0.0,0.0,0.0,State2,District3
21847.55,female,2.789622490739112,27510.41,0.0,0.0,7359.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State3,District4
21988.0,female,2.6879702980249602,13446.99,12206.95,0.0,0.0,0.0,0.0,4539.29,5230.42,0.0,0.0,2059.88,-878.52,State2,District3
14558.84,male,1.722394468499891,10326.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4789.51,0.0,0.0,State2,District3
21846.22,female,2.758871787223435,0.0,0.0,0.0,0.0,0.0,2943.69,0.0,0.0,0.0,0.0,113.8,-1094.44,State1,District2
19604.43,male,2.7415709156449366,0.0,8584.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State3,District2
14250.93,male,2.2076025561796193,16761.21,0.0,8398.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.39,-618.66,State3,District4
17293.89,female,1.8918341153010552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2065.33,0.0,State3,District2
13296.83,male,2.517380188201253,6773.57,0.0,0.0,0.0,0.0,0.0,0.0,2485.36,3399.67,0.0,2159.44,-616.18,State3,District3
27032.19,male,2.525958115453542,5103.13,0.0,4551.76,11976.53,0.0,0.0,0.0,0.0,2803.98,0.0,0.0,0.0,State1,District1
11780.84,male,1.1751478551490302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1541.23,1983.57,-1316.19,State1,District3
24078.94,female,2.665137516998215,34249.08,0.0,0.0,6263.67,0.0,3040.54,0.0,0.0,0.0,0.0,0.0,-1153.94,State3,District5
28263.91,male,1.04555830132775,6173.3,10684.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-987.27,State3,District2
19280.19,male,1.3722635979073492,0.0,0.0,0.0,6384.51,0.0,0.0,0.0,0.0,0.0,5649.26,0.0,0.0,State1,District1
17116.13,male,1.8544843356334983,0.0,5635.23,3597.18,7132.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State1,District4
14861.8,male,1.8087055364450226,26727.35,0.0,7546.96,0.0,9030.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State1,District1
24562.27,male,1.3090012380858507,19646.78,14964.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.02,0.0,State1,District5
21815.17,female,1.1433804120856466,-2804.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2679.47,0.0,0.0,State3,District4
15353.08,male,2.4995730724642056,13011.66,0.0,0.0,9569.79,0.0,0.0,0.0,3232.96,0.0,0.0,0.0,534.85,State2,District2
26047.74,female,2.930625153589062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2664.4,-1109.54,State1,District5
27535.63,female,2.4750017350234037,13212.38,0.0,0.0,0.0,0.0,1662.72,5574.84,0.0,0.0,0.0,0.0,0.0,State2,District3
19726.7,male,2.2916837248529145,31814.63,606.24,2449.15,0.0,0.0,2188.74,0.0,0.0,0.0,0.0,0.0,0.0,State1,District2
27642.26,male,1.4537528157322264,8365.52,0.0,0.0,0.0,7955.75,0.0,0.0,0.0,0.0,3186.33,0.0,-929.55,State1,District3
15516.9,male,2.6428833797905638,0.0,0.0,5758.96,0.0,0.0,0.0,0.0,5032.56,0.0,1477.73,0.0,-1183.97,State1,District5
23177.34,male,2.34325696700499,20062.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789.01,0.0,0.0,-1866.1,State1,District3
19277.1,male,2.731338237804053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3215.58,0.0,-1585.09,State2,District5
13373.02,male,2.542579255389365,9229.25,0.0,1720.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1266.06,State2,District4
19261.68,female,1.9775311260833344,24965.24,0.0,0.0,12522.84,0.0,0.0,0.0,1946.97,0.0,0.0,0.0,-1553.67,State3,District1
20716.22,male,2.25655439954872,22494.23,0.0,0.0,13579.26,0.0,0.0,0.0,0.0,0.0,1340.38,0.0,0.0,State3,District4
20805.89,female,1.820978319664018,9667.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2227.98,0.0,0.0,0.0,State2,District4
23752.45,male,1.185768624671824,0.0,10930.15,3451.05,0.0,6998.12,0.0,0.0,0.0,1631.85,0.0,0.0,0.0,State1,District1
16828.75,male,1.4121406192183266,24785.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797.53,-848.94,State3,District4
14812.07,female,2.271139732892566,0.0,0.0,0.0,3868.52,0.0,0.0,0.0,0.0,0.0,0.0,359.3,0.0,State2,District1
27709.46,male,1.949096756518306,0.0,0.0,0.0,12653.71,6937.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State2,District5
24516.21,male,2.455253252147329,25479.84,17049.04,0.0,8564.54,0.0,0.0,0.0,8927.54,0.0,0.0,0.0,0.0,State1,District4
21411.36,male,2.6101307470785344,17406.74,0.0,0.0,9557.54,0.0,2560.31,0.0,0.0,0.0,3709.16,0.0,-1052.94,State2,District4
23543.58,male,1.5183910723786997,10830.3,0.0,7228.73,4255.28,0.0,0.0,0.0,0.0,2440.93,0.0,1570.75,-554.03,State1,District5
27942.04,female,2.3544354082919914,12112.26,0.0,0.0,10674.31,12557.71,0.0,0.0,0.0,0.0,0.0,0.0,-1058.49,State3,District1
22231.88,male,1.5156948626880815,10727.66,0.0,5464.94,0.0,0.0,0.0,0.0,0.0,605.56,0.0,0.0,-1581.42,State2,District5
26780.61,male,2.3738065979692395,1634.26,21646.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2032.06,-857.09,State2,District2
20526.94,female,1.481502392729956,19407.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-699.16,State3,District5
21935.44,female,1.5435584771156452,5614.28,0.0,0.0,6394.96,0.0,3484.7,0.0,0.0,0.0,0.0,0.0,0.0,State3,District3
12695.59,female,2.7005737324158545,-3351.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-797.7,State1,District4
20608.24,male,2.5301116131585957,33270.6,0.0,0.0,0.0,0.0,0.0,0.0,4320.62,0.0,0.0,0.0,0.0,State1,District1
26370.21,male,2.3728574775680595,19439.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3665.79,0.0,0.0,0.0,State3,District1
21794.82,female,2.8602727554376317,-5556.25,6649.16,0.0,0.0,0.0,2082.37,0.0,0.0,0.0,0.0,1253.08,0.0,State3,District2
23864.25,male,1.5435338963909808,23076.83,971.99,0.0,0.0,6571.61,0.0,0.0,0.0,0.0,0.0,300.98,0.0,State3,District2
19896.17,male,2.8413144034207565,20918.5,22165.32,9242.72,0.0,0.0,0.0,0.0,3490.32,1356.98,0.0,0.0,0.0,State1,District2
20817.52,female,2.801265568907607,-4555.45,0.0,7252.02,0.0,0.0,0.0,0.0,0.0,0.0,2290.3,0.0,-1316.71,State2,District3
18879.27,male,2.9602779591402504,10871.32,0.0,0.0,7270.08,0.0,0.0,0.0,0.0,3096.43,4508.17,0.0,-537.66,State1,District4
13637.41,male,2.1341163181523477,0.0,24036.82,0.0,0.0,0.0,0.0,0.0,0.0,846.73,4206.32,874.51,-789.16,State1,District3
18238.8,male,1.5628596432107098,22842.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2255.74,0.0,0.0,0.0,State3,District5
25942.53,male,2.012375840568027,35933.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280.28,0.0,0.0,-1651.34,State2,District4
19876.94,female,2.742394953058359,10448.26,1039.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-930.65,State1,District1
9858.88,female,1.829664019568042,18429.02,6572.79,0.0,0.0,0.0,3634.46,0.0,4028.96,0.0,0.0,0.0,-1590.79,State1,District3
18939.29,female,2.966094937096698,19370.75,0.0,0.0,9924.38,0.0,0.0,0.0,0.0,2039.33,6421.55,51.69,0.0,State2,District3
11707.02,male,2.9460555863485363,4435.34,0.0,0.0,12167.95,0.0,0.0,0.0,-1354.34,0.0,0.0,6119.9,0.0,State1,District3
16681.98,female,1.6587590465242257,0.0,8309.11,3468.41,0.0,0.0,0.0,0.0,0.0,827.66,0.0,0.0,0.0,State2,District1
17899.36,female,1.679612289542518,0.0,2291.88,0.0,11532.08,0.0,0.0,0.0,3924.81,0.0,0.0,0.0,0.0,State2,District4
22251.04,female,2.156185158425104,17930.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1747.54,0.0,0.0,-64.95,State1,District2
24659.58,male,2.820474381951362,0.0,0.0,0.0,10376.39,0.0,4757.17,0.0,0.0,1939.81,0.0,0.0,0.0,State3,District2
18202.98,female,1.6731324155568439,0.0,0.0,9135.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State2,District3
18622.53,female,2.067452476191398,32860.65,26767.62,0.0,0.0,5320.45,0.0,0.0,0.0,0.0,0.0,870.57,0.0,State1,District4
16786.97,male,1.796782336264697,0.0,0.0,0.0,7155.11,0.0,0.0,0.0,0.0,0.0,0.0,127.4,0.0,State2,District5
19161.74,male,2.3451738982647656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1474.66,0.0,3878.69,77.04,-1190.45,State2,District3
25796.74,female,2.9922624714056445,12938.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5387.1,0.0,-1379.84,State2,District2
20240.06,female,1.0325429069729504,16391.05,0.0,0.0,7246.68,0.0,0.0,0.0,0.0,0.0,0.0,775.02,76.1,State1,District2
22087.95,male,2.2313163521610933,0.0,11817.92,0.0,9020.86,0.0,0.0,0.0,0.0,2302.53,0.0,594.71,-881.45,State3,District2
19382.83,female,1.9269513945355843,31534.02,0.0,0.0,0.0,0.0,0.0,0.0,5737.18,3843.91,0.0,0.0,0.0,State3,District4
20147.77,female,2.147538385943913,0.0,0.0,0.0,11304.99,0.0,0.0,0.0,0.0,-328.78,5366.05,3907.83,0.0,State1,District5
11717.08,female,1.4164822788850682,12629.5,0.0,0.0,3698.48,0.0,0.0,0.0,0.0,0.0,2038.63,0.0,-1557.34,State3,District2
19520.47,male,1.6050415952936083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3908.31,0.0,4544.81,121.46,0.0,State2,District5
26221.49,female,1.3138347970308362,18399.83,0.0,0.0,8261.9,0.0,0.0,0.0,0.0,1203.36,0.0,0.0,0.0,State1,District4
17887.95,male,2.099261660123534,6818.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-254.77,State1,District1
21690.33,female,2.760961787136867,0.0,10311.34,0.0,0.0,0.0,0.0,0.0,0.0,1088.36,0.0,378.42,-1437.29,State1,District5
23034.8,female,2.2563898487861542,0.0,0.0,0.0,6022.03,7773.06,0.0,0.0,0.0,0.0,3460.2,282.47,-1437.73,State3,District2
15633.2,male,1.077358324564222,0.0,0.0,0.0,9655.39,7455.01,0.0,0.0,4858.84,3600.12,0.0,288.98,0.0,State3,District5
19412.05,female,2.069629728722173,0.0,16958.71,0.0,5553.52,0.0,0.0,5184.21,0.0,0.0,0.0,0.0,0.0,State2,District4
21934.46,male,1.0514209545633997,30097.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State2,District2
27835.91,male,2.608595508282178,20184.96,0.0,0.0,0.0,7643.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State3,District4
21611.34,female,2.650447749771466,8929.21,0.0,0.0,11436.0,0.0,0.0,0.0,0.0,885.88,0.0,223.38,-1097.4,State1,District1
17993.49,male,1.5609007614294097,14215.56,0.0,0.0,0.0,13843.85,0.0,0.0,0.0,1781.54,0.0,685.9,0.0,State3,District3
26049.32,female,1.0379159248944974,15300.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State2,District5
19251.81,female,2.4859923051363664,15972.8,0.0,5689.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.68,0.0,State3,District4
18742.03,female,1.820648412417249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1146.04,2370.47,0.0,State1,District2
24900.71,male,2.3618315989463383,29313.32,0.0,1999.4,10870.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State1,District4
17742.16,male,2.090092451502576,12658.67,11982.39,0.0,10873.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State1,District4
16619.11,female,1.1069661506788275,494.11,0.0,0.0,0.0,0.0,0.0,7477.65,0.0,0.0,0.0,279.79,0.0,State3,District1
16789.92,female,1.7011211734593434,13112.38,0.0,0.0,0.0,0.0,0.0,0.0,3131.77,0.0,0.0,0.0,-1361.58,State2,District2
23757.46,male,1.3749305358586528,25101.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4139.65,717.05,0.0,State1,District1
28062.5,male,1.8441179436989628,6360.98,0.0,0.0,0.0,0.0,3891.86,0.0,0.0,0.0,4036.75,0.0,0.0,State2,District3
23267.69,male,2.1323133562582908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State2,District1
16853.31,male,2.4698714992662585,33696.84,0.0,3135.91,0.0,0.0,0.0,0.0,5119.62,0.0,0.0,0.0,0.0,State3,District2
29514.51,male,1.014728571773632,0.0,0.0,1802.14,5611.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State2,District3
